prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L955:T2:I4295,955,T2,2025-05-07T19:28:45.000Z,32,24,23,8,1,0.71875,110.81163194444444
L955:T2:I4297,955,T2,2025-05-13T11:49:36.000Z,32,25,23,7,2,0.71875,116.49277777777777
L955:T2:I4298,955,T2,2025-10-04T15:28:00.000Z,53,53,46,0,7,0.8679245283018868,139.64444444444445
L955:T2:I4294,955,T2,2026-03-04T14:13:00.000Z,69,69,66,0,3,0.9565217391304348,116.59236111111112
L955:T2:I4299,955,T2,2026-06-06T10:47:00.000Z,75,75,73,0,2,0.9733333333333334,172.44930555555555
L956:T0,956,T0,2025-09-13T00:00:00.000Z,34,34,31,0,3,0.9117647058823529,182
L956:T1:I4301,956,T1,2025-09-18T10:11:48.000Z,37,36,33,1,3,0.8918918918918919,187.4248611111111
L956:T2:I4300,956,T2,2025-09-22T07:05:23.000Z,38,37,34,1,3,0.8947368421052632,191.2954050925926
L956:T2:I4302,956,T2,2025-10-20T16:57:00.000Z,38,37,35,1,2,0.9210526315789473,192.70625
L957:T0,957,T0,2025-10-14T00:00:00.000Z,16,15,14,1,1,0.875,137
L957:T1:I4305,957,T1,2025-10-20T08:53:07.000Z,18,17,16,1,1,0.8888888888888888,143.3702199074074
L957:T2:I4304,957,T2,2025-10-22T10:52:57.000Z,18,17,15,1,2,0.8333333333333334,145.4534375
L957:T2:I4303,957,T2,2025-10-22T15:28:44.000Z,18,17,15,1,2,0.8333333333333334,145.6449537037037
L958:T0,958,T0,2025-12-06T00:00:00.000Z,41,41,38,0,3,0.926829268292683,139
L958:T1:I4306,958,T1,2025-12-11T07:56:51.000Z,42,42,39,0,3,0.9285714285714286,144.33114583333332
L958:T2:I4307,958,T2,2025-12-16T17:12:35.000Z,42,42,38,0,4,0.9047619047619048,149.71707175925926
L958:T2:I4309,958,T2,2025-12-16T20:27:40.000Z,42,42,39,0,3,0.9285714285714286,149.8525462962963
L958:T2:I4308,958,T2,2026-05-28T17:18:00.000Z,53,53,52,0,1,0.9811320754716981,154.72083333333333
L959:T0,959,T0,2025-09-24T00:00:00.000Z,20,20,17,0,3,0.85,182
L959:T1:I4311,959,T1,2025-10-13T07:01:00.000Z,21,21,17,0,4,0.8095238095238095,201.29236111111112
L959:T2:I4312,959,T2,2026-01-06T07:18:00.000Z,26,26,24,0,2,0.9230769230769231,200.30416666666667
L959:T2:I4310,959,T2,2026-03-25T13:59:00.000Z,28,28,25,0,3,0.8928571428571429,155.58263888888888
L959:T2:I4313,959,T2,2026-06-11T07:08:00.000Z,34,34,33,0,1,0.9705882352941176,101.29722222222222
L960:T0,960,T0,2026-02-25T00:00:00.000Z,30,30,28,0,2,0.9333333333333333,222
L960:T1:I4315,960,T1,2026-02-27T15:12:11.000Z,33,33,31,0,2,0.9393939393939394,224.63346064814814
L960:T2:I4314,960,T2,2026-03-10T18:47:42.000Z,33,33,32,0,1,0.9696969696969697,114.783125
L961:T0,961,T0,2025-10-07T00:00:00.000Z,48,46,46,2,0,0.9583333333333334,86
L961:T1:I4318,961,T1,2025-10-09T18:35:31.000Z,50,48,48,2,0,0.96,88.77466435185185
L961:T2:I4316,961,T2,2025-10-12T07:40:36.000Z,50,48,46,2,2,0.92,117.31986111111111
L961:T2:I4319,961,T2,2025-10-16T07:32:01.000Z,50,48,47,2,1,0.94,95.31390046296296
L961:T2:I4317,961,T2,2025-10-18T17:47:42.000Z,50,48,46,2,2,0.92,97.74145833333333
L961:T2:I4320,961,T2,2025-10-20T12:25:10.000Z,50,48,46,2,2,0.92,99.51747685185185
L961:T2:I4323,961,T2,2026-03-12T11:22:00.000Z,74,74,73,0,1,0.9864864864864865,94.47361111111111
L961:T2:I4322,961,T2,2026-04-06T13:07:00.000Z,76,76,71,0,5,0.9342105263157895,119.54652777777778
L961:T2:I4321,961,T2,2026-04-23T07:56:00.000Z,81,81,80,0,1,0.9876543209876543,96.33055555555555
L962:T0,962,T0,2026-02-01T00:00:00.000Z,44,44,43,0,1,0.9772727272727273,93
L962:T1:I4326,962,T1,2026-02-01T11:52:17.000Z,45,45,44,0,1,0.9777777777777777,93.49464120370371
L962:T2:I4328,962,T2,2026-02-03T10:05:19.000Z,45,45,43,0,2,0.9555555555555556,95.4203587962963
L962:T2:I4325,962,T2,2026-02-04T07:44:42.000Z,45,45,43,0,2,0.9555555555555556,96.32270833333334
L962:T2:I4327,962,T2,2026-02-06T19:05:58.000Z,45,45,43,0,2,0.9555555555555556,98.79581018518519
L962:T2:I4324,962,T2,2026-02-07T13:20:41.000Z,45,45,43,0,2,0.9555555555555556,99.5560300925926
L962:T2:I4329,962,T2,2026-06-05T12:59:00.000Z,55,55,53,0,2,0.9636363636363636,134.54097222222222
L963:T0,963,T0,2025-04-06T00:00:00.000Z,9,6,6,3,0,0.6666666666666666,61
L963:T1:I4332,963,T1,2025-04-10T09:05:36.000Z,10,7,7,3,0,0.7,65.3788888888889
L963:T2:I4331,963,T2,2025-04-15T18:58:04.000Z,10,6,6,4,0,0.6,70.79032407407408
L963:T2:I4330,963,T2,2025-08-02T14:09:00.000Z,17,16,15,1,1,0.8823529411764706,90.58958333333334
L963:T2:I4333,963,T2,2025-08-25T13:14:00.000Z,18,18,16,0,2,0.8888888888888888,113.5513888888889
L963:T2:I4335,963,T2,2025-12-07T12:59:00.000Z,20,20,20,0,0,1,86.54097222222222
L963:T2:I4334,963,T2,2026-03-10T09:12:00.000Z,28,28,28,0,0,1,64.38333333333334
L964:T0,964,T0,2026-01-14T00:00:00.000Z,16,16,15,0,1,0.9375,103
L964:T1:I4337,964,T1,2026-01-15T07:50:52.000Z,17,17,16,0,1,0.9411764705882353,104.32699074074074
L964:T2:I4336,964,T2,2026-01-20T12:12:45.000Z,17,17,16,0,1,0.9411764705882353,109.50885416666667
L964:T2:I4338,964,T2,2026-01-23T13:59:40.000Z,17,17,16,0,1,0.9411764705882353,112.58310185185185
L964:T2:I4339,964,T2,2026-01-24T18:51:17.000Z,17,17,16,0,1,0.9411764705882353,113.78561342592593
L964:T2:I4340,964,T2,2026-04-25T20:28:00.000Z,20,20,20,0,0,1,75.85277777777777
L965:T0,965,T0,2025-04-22T00:00:00.000Z,11,10,10,1,0,0.9090909090909091,87
L965:T1:I4343,965,T1,2025-04-30T16:09:53.000Z,12,12,11,0,1,0.9166666666666666,95.67353009259259
L965:T2:I4342,965,T2,2025-05-05T20:23:33.000Z,12,12,11,0,1,0.9166666666666666,100.8496875
L965:T2:I4344,965,T2,2025-11-22T19:54:00.000Z,18,18,14,0,4,0.7777777777777778,301.82916666666665
L965:T2:I4346,965,T2,2025-12-17T11:10:00.000Z,18,18,18,0,0,1,42.46527777777778
L965:T2:I4341,965,T2,2025-12-31T08:44:00.000Z,20,20,20,0,0,1,54.36388888888889
L965:T2:I4345,965,T2,2026-03-12T18:19:00.000Z,24,24,23,0,1,0.9583333333333334,100.76319444444445
L966:T0,966,T0,2025-10-10T00:00:00.000Z,12,12,11,0,1,0.9166666666666666,133
L966:T1:I4348,966,T1,2025-10-11T11:35:57.000Z,13,13,12,0,1,0.9230769230769231,134.4832986111111
L966:T2:I4347,966,T2,2025-10-13T07:08:45.000Z,13,13,12,0,1,0.9230769230769231,136.29774305555554
L966:T2:I4349,966,T2,2025-10-17T08:55:39.000Z,14,14,13,0,1,0.9285714285714286,140.37197916666668
L967:T0,967,T0,2025-08-04T00:00:00.000Z,35,28,26,7,2,0.7428571428571429,134
L967:T1:I4351,967,T1,2025-11-05T13:31:00.000Z,41,41,39,0,2,0.9512195121951219,126.56319444444445
L967:T2:I4350,967,T2,2026-03-05T17:36:00.000Z,46,46,45,0,1,0.9782608695652174,120.73333333333333
L968:T0,968,T0,2025-04-25T00:00:00.000Z,46,29,29,17,0,0.6304347826086957,88
L968:T1:I4355,968,T1,2025-10-30T18:07:00.000Z,87,86,80,1,6,0.9195402298850575,165.7548611111111
L968:T2:I4354,968,T2,2026-03-11T11:54:00.000Z,105,105,103,0,2,0.9809523809523809,106.49583333333334
L968:T2:I4352,968,T2,2026-05-11T17:13:00.000Z,112,112,110,0,2,0.9821428571428571,167.7173611111111
L968:T2:I4353,968,T2,2026-05-31T17:04:00.000Z,113,113,111,0,2,0.9823008849557522,100.71111111111111
L969:T0,969,T0,2026-02-17T00:00:00.000Z,59,59,56,0,3,0.9491525423728814,120
L969:T1:I4359,969,T1,2026-02-17T08:03:20.000Z,60,60,57,0,3,0.95,120.33564814814815
L969:T2:I4358,969,T2,2026-02-17T08:30:23.000Z,60,60,57,0,3,0.95,120.35443287037037
L969:T2:I4360,969,T2,2026-02-24T20:53:56.000Z,60,60,58,0,2,0.9666666666666667,127.87078703703703
L969:T2:I4357,969,T2,2026-02-27T14:40:49.000Z,60,60,58,0,2,0.9666666666666667,130.61167824074073
L969:T2:I4361,969,T2,2026-04-29T18:08:00.000Z,70,70,67,0,3,0.9571428571428572,122.75555555555556
L969:T2:I4362,969,T2,2026-06-12T16:19:00.000Z,77,77,74,0,3,0.961038961038961,135.6798611111111
L969:T2:I4356,969,T2,2026-06-27T09:01:00.000Z,80,80,77,0,3,0.9625,114.37569444444445
L970:T0,970,T0,2026-04-08T00:00:00.000Z,62,62,59,0,3,0.9516129032258065,163
L970:T1:I4364,970,T1,2026-04-13T15:34:03.000Z,63,63,59,0,4,0.9365079365079365,168.64864583333335
L970:T2:I4367,970,T2,2026-04-15T08:09:20.000Z,63,63,58,0,5,0.9206349206349206,170.33981481481482
L970:T2:I4366,970,T2,2026-04-15T19:36:39.000Z,63,63,59,0,4,0.9365079365079365,170.81711805555557
L970:T2:I4368,970,T2,2026-04-16T11:51:50.000Z,63,63,59,0,4,0.9365079365079365,171.4943287037037
L970:T2:I4365,970,T2,2026-04-16T18:57:29.000Z,63,63,59,0,4,0.9365079365079365,171.7899189814815
L970:T2:I4363,970,T2,2026-04-28T09:52:00.000Z,63,63,60,0,3,0.9523809523809523,183.4111111111111
L971:T0,971,T0,2025-05-07T00:00:00.000Z,20,12,11,8,1,0.55,101
L971:T1:I4370,971,T1,2025-05-13T19:49:24.000Z,21,13,11,8,2,0.5238095238095238,107.82597222222222
L971:T2:I4371,971,T2,2025-07-14T17:47:00.000Z,27,25,18,2,7,0.6666666666666666,169.7409722222222
L971:T2:I4369,971,T2,2026-05-02T08:36:00.000Z,45,45,45,0,0,1,68.35833333333333
L972:T0,972,T0,2026-01-16T00:00:00.000Z,23,23,21,0,2,0.9130434782608695,103
L972:T1:I4373,972,T1,2026-01-25T18:21:41.000Z,24,24,22,0,2,0.9166666666666666,112.76505787037037
L972:T2:I4374,972,T2,2026-01-25T19:20:00.000Z,24,24,22,0,2,0.9166666666666666,112.80555555555556
L972:T2:I4372,972,T2,2026-02-27T13:13:00.000Z,26,26,25,0,1,0.9615384615384616,112.55069444444445
L973:T0,973,T0,2025-02-14T00:00:00.000Z,12,2,2,10,0,0.16666666666666666,2
L973:T1:I4376,973,T1,2025-03-13T11:18:00.000Z,13,5,5,8,0,0.38461538461538464,29.470833333333335
L973:T2:I4378,973,T2,2025-05-10T15:58:00.000Z,16,12,12,4,0,0.75,87.66527777777777
L973:T2:I4377,973,T2,2025-09-29T07:29:00.000Z,24,24,21,0,3,0.875,133.31180555555557
L973:T2:I4375,973,T2,2026-06-03T19:43:00.000Z,28,28,28,0,0,1,79.82152777777777
L974:T0,974,T0,2025-09-03T00:00:00.000Z,43,39,30,4,9,0.6976744186046512,207
L974:T1:I4382,974,T1,2025-09-08T07:07:53.000Z,44,41,33,3,8,0.75,212.29714120370372
L974:T2:I4380,974,T2,2025-09-15T10:46:00.000Z,45,43,37,2,6,0.8222222222222222,219.44861111111112
L974:T2:I4379,974,T2,2026-05-18T16:50:00.000Z,66,66,63,0,3,0.9545454545454546,118.70138888888889
L974:T2:I4381,974,T2,2026-06-05T15:15:00.000Z,66,66,61,0,5,0.9242424242424242,136.63541666666666
L975:T0,975,T0,2025-05-26T00:00:00.000Z,45,39,36,6,3,0.8,110
L975:T1:I4385,975,T1,2025-05-30T20:18:39.000Z,46,42,39,4,3,0.8478260869565217,114.84628472222222
L975:T2:I4383,975,T2,2026-03-27T13:01:00.000Z,89,89,88,0,1,0.9887640449438202,93.5423611111111
L975:T2:I4384,975,T2,2026-05-20T10:36:00.000Z,99,99,92,0,7,0.9292929292929293,130.44166666666666
L976:T0,976,T0,2025-02-14T00:00:00.000Z,17,3,3,14,0,0.17647058823529413,25
L976:T1:I4386,976,T1,2026-06-24T18:57:00.000Z,58,58,57,0,1,0.9827586206896551,128.78958333333333
L977:T0,977,T0,2025-08-05T00:00:00.000Z,42,41,40,1,1,0.9523809523809523,200
L977:T1:I4394,977,T1,2025-08-05T08:04:03.000Z,43,42,41,1,1,0.9534883720930233,200.33614583333335
L977:T2:I4390,977,T2,2025-08-07T10:45:43.000Z,43,42,41,1,1,0.9534883720930233,202.44841435185185
L977:T2:I4389,977,T2,2025-08-08T14:35:44.000Z,44,43,42,1,1,0.9545454545454546,203.60814814814816
L977:T2:I4392,977,T2,2025-08-09T12:18:19.000Z,44,43,41,1,2,0.9318181818181818,204.51271990740742
L977:T2:I4387,977,T2,2025-08-10T14:01:18.000Z,45,44,43,1,1,0.9555555555555556,205.58423611111112
L977:T2:I4391,977,T2,2025-08-20T18:07:00.000Z,46,45,42,1,3,0.9130434782608695,97.75486111111111
L977:T2:I4393,977,T2,2026-04-07T11:26:00.000Z,73,73,70,0,3,0.958904109589041,113.47638888888889
L977:T2:I4388,977,T2,2026-04-28T13:05:00.000Z,74,74,71,0,3,0.9594594594594594,133.54513888888889
L978:T0,978,T0,2026-02-17T00:00:00.000Z,41,41,41,0,0,1,80
L978:T1:I4397,978,T1,2026-02-18T20:35:26.000Z,42,42,42,0,0,1,81.85793981481481
L978:T2:I4402,978,T2,2026-02-22T07:16:10.000Z,42,42,42,0,0,1,85.30289351851852
L978:T2:I4396,978,T2,2026-02-23T19:10:48.000Z,42,42,42,0,0,1,86.79916666666666
L978:T2:I4400,978,T2,2026-02-27T15:05:49.000Z,42,42,41,0,1,0.9761904761904762,90.62903935185186
L978:T2:I4395,978,T2,2026-02-28T12:21:32.000Z,43,43,42,0,1,0.9767441860465116,91.51495370370371
L978:T2:I4401,978,T2,2026-02-28T15:14:51.000Z,43,43,42,0,1,0.9767441860465116,91.6353125
L978:T2:I4398,978,T2,2026-03-01T14:13:54.000Z,43,43,42,0,1,0.9767441860465116,92.59298611111112
L978:T2:I4399,978,T2,2026-03-02T10:52:40.000Z,43,43,42,0,1,0.9767441860465116,93.45324074074074
L979:T0,979,T0,2025-01-31T00:00:00.000Z,22,4,4,18,0,0.18181818181818182,20
L979:T1:I4406,979,T1,2025-02-01T11:40:09.000Z,22,4,4,18,0,0.18181818181818182,21.486215277777777
L979:T2:I4407,979,T2,2025-02-01T13:43:33.000Z,23,5,5,18,0,0.21739130434782608,21.571909722222223
L979:T2:I4409,979,T2,2025-02-02T18:14:22.000Z,23,4,4,19,0,0.17391304347826086,22.759976851851853
L979:T2:I4404,979,T2,2025-02-10T20:39:33.000Z,24,4,4,20,0,0.16666666666666666,30.86079861111111
L979:T2:I4403,979,T2,2025-07-23T07:53:00.000Z,42,41,35,1,6,0.8333333333333334,152.32847222222222
L979:T2:I4405,979,T2,2025-11-05T15:52:00.000Z,49,49,42,0,7,0.8571428571428571,257.6611111111111
L979:T2:I4408,979,T2,2025-11-21T20:43:00.000Z,49,49,42,0,7,0.8571428571428571,273.86319444444445
L979:T2:I4410,979,T2,2025-12-27T12:48:00.000Z,50,50,44,0,6,0.88,309.53333333333336
L980:T0,980,T0,2025-11-05T00:00:00.000Z,22,22,21,0,1,0.9545454545454546,142
L980:T1:I4411,980,T1,2025-11-15T10:54:28.000Z,24,24,23,0,1,0.9583333333333334,152.45449074074074
L980:T2:I4412,980,T2,2025-11-16T12:15:16.000Z,25,25,24,0,1,0.96,153.51060185185185
L981:T0,981,T0,2025-08-12T00:00:00.000Z,85,75,69,10,6,0.8117647058823529,192
L981:T1:I4414,981,T1,2025-08-17T12:13:28.000Z,89,80,73,9,7,0.8202247191011236,197.50935185185185
L981:T2:I4415,981,T2,2025-11-29T19:55:00.000Z,117,116,106,1,10,0.905982905982906,181.82986111111111
L981:T2:I4413,981,T2,2026-01-22T16:44:00.000Z,132,131,117,1,14,0.8863636363636364,140.69722222222222
L982:T0,982,T0,2025-05-07T00:00:00.000Z,15,12,12,3,0,0.8,80
L982:T1:I4420,982,T1,2025-05-11T09:42:02.000Z,16,12,12,4,0,0.75,84.40418981481481
L982:T2:I4416,982,T2,2025-05-18T17:46:03.000Z,16,13,12,3,1,0.75,91.7403125
L982:T2:I4417,982,T2,2025-05-20T08:30:26.000Z,15,12,11,3,1,0.7333333333333333,93.3544675925926
L982:T2:I4421,982,T2,2025-05-26T19:53:00.000Z,16,12,11,4,1,0.6875,99.82847222222222
L982:T2:I4419,982,T2,2025-07-06T11:44:00.000Z,17,15,14,2,1,0.8235294117647058,96.4888888888889
L982:T2:I4422,982,T2,2025-08-19T17:02:00.000Z,18,17,15,1,2,0.8333333333333334,129.7097222222222
L982:T2:I4418,982,T2,2026-02-27T07:55:00.000Z,30,30,29,0,1,0.9666666666666667,97.32986111111111
L983:T0,983,T0,2025-11-17T00:00:00.000Z,21,20,19,1,1,0.9047619047619048,97
L983:T1:I4425,983,T1,2025-11-19T08:47:31.000Z,22,21,19,1,2,0.8636363636363636,99.36633101851852
L983:T2:I4424,983,T2,2025-11-26T15:02:50.000Z,22,22,19,0,3,0.8636363636363636,106.62696759259259
L983:T2:I4426,983,T2,2026-01-04T08:20:00.000Z,26,26,25,0,1,0.9615384615384616,91.34722222222223
L983:T2:I4423,983,T2,2026-06-08T14:45:00.000Z,37,37,35,0,2,0.9459459459459459,119.61458333333333
L984:T0,984,T0,2025-12-20T00:00:00.000Z,63,63,59,0,4,0.9365079365079365,126
L984:T1:I4430,984,T1,2025-12-24T13:47:12.000Z,64,64,58,0,6,0.90625,130.57444444444445
L984:T2:I4428,984,T2,2026-01-22T12:42:00.000Z,68,68,61,0,7,0.8970588235294118,139.52916666666667
L984:T2:I4427,984,T2,2026-02-19T20:54:00.000Z,72,72,66,0,6,0.9166666666666666,155.87083333333334
L984:T2:I4431,984,T2,2026-04-17T19:38:00.000Z,76,76,76,0,0,1,81.81805555555556
L984:T2:I4429,984,T2,2026-06-11T07:39:00.000Z,86,86,84,0,2,0.9767441860465116,111.31875
L985:T0,985,T0,2026-03-27T00:00:00.000Z,31,31,30,0,1,0.967741935483871,132
L985:T1:I4435,985,T1,2026-03-29T15:29:36.000Z,32,32,30,0,2,0.9375,134.64555555555555
L985:T2:I4433,985,T2,2026-04-01T07:18:11.000Z,32,32,30,0,2,0.9375,137.3042939814815
L985:T2:I4436,985,T2,2026-04-05T17:19:01.000Z,33,33,30,0,3,0.9090909090909091,141.72153935185185
L985:T2:I4434,985,T2,2026-04-07T14:32:51.000Z,33,33,30,0,3,0.9090909090909091,143.60614583333333
L985:T2:I4432,985,T2,2026-04-09T12:44:55.000Z,33,33,30,0,3,0.9090909090909091,145.53119212962963
L986:T0,986,T0,2025-08-18T00:00:00.000Z,42,39,35,3,4,0.8333333333333334,141
L986:T1:I4439,986,T1,2025-08-19T18:59:27.000Z,43,40,36,3,4,0.8372093023255814,142.79128472222223
L986:T2:I4443,986,T2,2025-08-30T16:43:00.000Z,44,43,38,1,5,0.8636363636363636,153.6965277777778
L986:T2:I4444,986,T2,2025-09-15T12:13:00.000Z,47,45,41,2,4,0.8723404255319149,169.5090277777778
L986:T2:I4440,986,T2,2025-11-22T14:45:00.000Z,62,62,59,0,3,0.9516129032258065,153.61458333333334
L986:T2:I4442,986,T2,2026-02-09T18:44:00.000Z,71,71,64,0,7,0.9014084507042254,157.78055555555557
L986:T2:I4438,986,T2,2026-03-11T13:03:00.000Z,73,73,70,0,3,0.958904109589041,165.54375
L986:T2:I4441,986,T2,2026-05-25T20:19:00.000Z,80,80,78,0,2,0.975,97.84652777777778
L986:T2:I4437,986,T2,2026-06-16T14:02:00.000Z,86,86,84,0,2,0.9767441860465116,104.58472222222223
L987:T0,987,T0,2025-09-22T00:00:00.000Z,36,34,29,2,5,0.8055555555555556,130
L987:T1:I4446,987,T1,2025-09-23T09:42:47.000Z,37,34,29,3,5,0.7837837837837838,131.40471064814815
L987:T2:I4447,987,T2,2025-09-23T13:03:11.000Z,37,35,30,2,5,0.8108108108108109,131.5438773148148
L987:T2:I4445,987,T2,2025-10-01T15:00:46.000Z,38,36,30,2,6,0.7894736842105263,139.6255324074074
L987:T2:I4449,987,T2,2025-10-05T14:25:24.000Z,38,36,32,2,4,0.8421052631578947,127.60097222222223
L987:T2:I4450,987,T2,2025-10-29T09:17:00.000Z,41,39,37,2,2,0.9024390243902439,151.38680555555555
L987:T2:I4448,987,T2,2026-05-28T15:33:00.000Z,56,56,54,0,2,0.9642857142857143,105.64791666666666
L988:T0,988,T0,2025-08-05T00:00:00.000Z,21,21,18,0,3,0.8571428571428571,160
L988:T1:I4454,988,T1,2025-08-05T07:57:43.000Z,22,22,19,0,3,0.8636363636363636,160.33174768518518
L988:T2:I4455,988,T2,2025-08-13T18:40:54.000Z,24,24,19,0,5,0.7916666666666666,168.77840277777779
L988:T2:I4452,988,T2,2025-08-15T09:00:43.000Z,24,24,19,0,5,0.7916666666666666,170.3754976851852
L988:T2:I4451,988,T2,2025-08-31T10:14:00.000Z,24,24,21,0,3,0.875,186.42638888888888
L988:T2:I4453,988,T2,2025-12-24T18:57:00.000Z,27,27,24,0,3,0.8888888888888888,135.78958333333333
L988:T2:I4457,988,T2,2026-02-25T15:26:00.000Z,30,30,27,0,3,0.9,136.64305555555555
L988:T2:I4456,988,T2,2026-05-29T16:03:00.000Z,34,34,31,0,3,0.9117647058823529,193.66875
L989:T0,989,T0,2026-02-04T00:00:00.000Z,44,44,41,0,3,0.9318181818181818,239
L989:T1:I4458,989,T1,2026-05-04T13:02:00.000Z,54,54,51,0,3,0.9444444444444444,131.54305555555555
L990:T0,990,T0,2025-05-18T00:00:00.000Z,17,10,9,7,1,0.5294117647058824,112
L990:T1:I4463,990,T1,2025-05-18T17:15:36.000Z,18,10,9,8,1,0.5,112.71916666666667
L990:T2:I4460,990,T2,2025-05-21T11:33:59.000Z,18,12,11,6,1,0.6111111111111112,115.48193287037037
L990:T2:I4459,990,T2,2025-05-22T13:00:40.000Z,18,14,13,4,1,0.7222222222222222,116.54212962962963
L990:T2:I4462,990,T2,2025-05-25T17:15:32.000Z,19,16,14,3,2,0.7368421052631579,119.71912037037038
L990:T2:I4461,990,T2,2025-11-01T19:07:00.000Z,29,29,28,0,1,0.9655172413793104,147.79652777777778
L990:T2:I4464,990,T2,2026-02-18T13:53:00.000Z,33,33,32,0,1,0.9696969696969697,94.57847222222222
L991:T0,991,T0,2026-01-06T00:00:00.000Z,51,51,49,0,2,0.9607843137254902,120
L991:T1:I4471,991,T1,2026-01-12T07:07:08.000Z,54,54,52,0,2,0.9629629629629629,126.29662037037038
L991:T2:I4467,991,T2,2026-01-12T13:15:33.000Z,54,54,52,0,2,0.9629629629629629,126.55246527777778
L991:T2:I4465,991,T2,2026-01-13T08:58:55.000Z,54,54,52,0,2,0.9629629629629629,127.37424768518518
L991:T2:I4466,991,T2,2026-01-13T16:17:41.000Z,54,54,51,0,3,0.9444444444444444,127.67894675925926
L991:T2:I4468,991,T2,2026-01-15T10:21:11.000Z,55,55,53,0,2,0.9636363636363636,129.43137731481482
L991:T2:I4469,991,T2,2026-01-16T13:02:14.000Z,55,55,53,0,2,0.9636363636363636,130.54321759259258
L991:T2:I4470,991,T2,2026-01-17T08:45:18.000Z,55,55,53,0,2,0.9636363636363636,131.36479166666666
L992:T0,992,T0,2026-04-13T00:00:00.000Z,48,48,45,0,3,0.9375,114
L992:T1:I4472,992,T1,2026-04-13T12:45:23.000Z,49,49,46,0,3,0.9387755102040817,114.5315162037037
L993:T0,993,T0,2025-10-23T00:00:00.000Z,47,46,39,1,7,0.8297872340425532,244
L993:T1:I4476,993,T1,2025-10-25T17:25:27.000Z,48,47,41,1,6,0.8541666666666666,246.72600694444444
L993:T2:I4474,993,T2,2025-10-26T08:29:28.000Z,48,47,41,1,6,0.8541666666666666,247.3537962962963
L993:T2:I4473,993,T2,2025-11-01T11:23:25.000Z,48,48,42,0,6,0.875,253.4745949074074
L993:T2:I4475,993,T2,2025-11-05T10:30:12.000Z,49,49,42,0,7,0.8571428571428571,257.4376388888889
L994:T0,994,T0,2025-05-30T00:00:00.000Z,36,32,28,4,4,0.7777777777777778,130
L994:T1:I4481,994,T1,2025-06-07T07:47:27.000Z,40,36,32,4,4,0.8,123.32461805555556
L994:T2:I4477,994,T2,2025-06-11T19:09:46.000Z,40,35,31,5,4,0.775,127.79844907407407
L994:T2:I4483,994,T2,2025-07-05T18:01:00.000Z,45,44,41,1,3,0.9111111111111111,150.75069444444443
L994:T2:I4480,994,T2,2025-09-12T13:30:00.000Z,48,48,40,0,8,0.8333333333333334,130.5625
L994:T2:I4479,994,T2,2025-12-02T09:57:00.000Z,58,58,49,0,9,0.8448275862068966,211.41458333333333
L994:T2:I4482,994,T2,2026-03-21T20:31:00.000Z,74,74,72,0,2,0.972972972972973,145.85486111111112
L994:T2:I4478,994,T2,2026-04-07T16:35:00.000Z,76,76,73,0,3,0.9605263157894737,162.69097222222223
L995:T0,995,T0,2025-11-02T00:00:00.000Z,54,54,46,0,8,0.8518518518518519,136
L995:T1:I4486,995,T1,2025-11-08T19:44:24.000Z,57,57,49,0,8,0.8596491228070176,142.8225
L995:T2:I4489,995,T2,2025-11-10T19:31:23.000Z,57,57,49,0,8,0.8596491228070176,144.81346064814815
L995:T2:I4488,995,T2,2025-11-12T15:55:22.000Z,57,57,49,0,8,0.8596491228070176,146.66344907407407
L995:T2:I4487,995,T2,2025-11-14T09:31:48.000Z,57,57,49,0,8,0.8596491228070176,148.39708333333334
L995:T2:I4485,995,T2,2025-12-24T16:36:00.000Z,60,60,51,0,9,0.85,159.69166666666666
L995:T2:I4484,995,T2,2026-03-20T10:21:00.000Z,71,71,68,0,3,0.9577464788732394,110.43125
L996:T0,996,T0,2025-08-22T00:00:00.000Z,35,33,28,2,5,0.8,154
L996:T1:I4490,996,T1,2025-09-02T18:32:08.000Z,36,35,29,1,6,0.8055555555555556,165.77231481481482
L996:T2:I4493,996,T2,2025-09-16T10:37:00.000Z,38,37,29,1,8,0.7631578947368421,179.4423611111111
L996:T2:I4492,996,T2,2025-10-03T16:59:00.000Z,38,37,30,1,7,0.7894736842105263,196.70763888888888
L996:T2:I4494,996,T2,2026-01-23T17:38:00.000Z,48,48,43,0,5,0.8958333333333334,111.73472222222222
L996:T2:I4491,996,T2,2026-01-27T12:10:00.000Z,48,48,43,0,5,0.8958333333333334,115.50694444444444
L996:T2:I4495,996,T2,2026-03-13T11:09:00.000Z,52,52,49,0,3,0.9423076923076923,157.46458333333334
L996:T2:I4496,996,T2,2026-06-14T11:55:00.000Z,58,58,58,0,0,1,88.49652777777777
L997:T0,997,T0,2025-06-09T00:00:00.000Z,32,27,24,5,3,0.75,117
L997:T1:I4498,997,T1,2026-01-12T10:04:00.000Z,43,43,40,0,3,0.9302325581395349,148.41944444444445
L997:T2:I4497,997,T2,2026-04-12T18:12:00.000Z,49,49,46,0,3,0.9387755102040817,113.75833333333334
L997:T2:I4499,997,T2,2026-05-13T15:39:00.000Z,52,52,52,0,0,1,77.65208333333334
L998:T0,998,T0,2026-05-11T00:00:00.000Z,61,61,60,0,1,0.9836065573770492,100
