inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours,search_sector,search_modality,entity,anomaly_group,anomaly_score,isolation_forest_flag,anomaly_percentile_within_group,robust_deviation_explanation
11679,2569,2228,2026-01-20 13:54:17,app,229,11337.4,5226.67,911389.31,,True,scheduled_visit,16.0,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.10210014832185932,True,1.0,requested_budget_mxn_rent_monthly=3.1 MAD; requested_budget_mxn_sale_total=3.0 MAD; requested_area_sqm=2.7 MAD
12128,2670,2026,2025-10-14 12:17:41,email,267,3495.5,,11305664.09,,True,accepted,10.3,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.015436607136169012,True,0.9888216115510013,requested_area_sqm=2.6 MAD; requested_budget_mxn_sale_total=0.9 MAD; message_length=0.6 MAD
426,103,1391,2026-02-15 11:23:00,app,497,100.0,288183.34,,,True,no_response,6.6,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.015270935562259225,True,0.9832134292565947,message_length=1.8 MAD; requested_budget_mxn_rent_monthly=1.4 MAD; requested_area_sqm=1.2 MAD
22229,4924,1505,2025-09-02 11:17:07,web,278,858.7,754279.31,,7.0,True,accepted,,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.015215626709935814,True,0.9829136690647482,urgency_days=4.4 MAD; requested_budget_mxn_rent_monthly=2.7 MAD; requested_area_sqm=1.1 MAD
13108,2885,1760,2025-06-10 12:26:34,whatsapp,188,6919.7,90210.92,,1.0,False,rejected,0.8,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.0151741005453927,True,0.9838330393885949,urgency_days=6.9 MAD; requested_area_sqm=3.4 MAD; requested_budget_mxn_rent_monthly=0.4 MAD
8449,1873,1672,2026-01-12 20:00:00,web,129,4038.2,68630.13,,1.0,False,rejected,7.1,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.015127937549944792,True,0.9835390946502057,urgency_days=6.9 MAD; requested_area_sqm=2.8 MAD; message_length=0.9 MAD
12791,2808,2297,2025-10-24 10:06:00,web,105,63.8,14358.24,3820381.38,,False,scheduled_visit,10.9,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.015117896467913505,True,0.9802955665024631,requested_budget_mxn_rent_monthly=2.7 MAD; requested_budget_mxn_sale_total=2.3 MAD; requested_area_sqm=1.7 MAD
6074,1330,2728,2026-06-17 19:36:50,whatsapp,69,1417.9,220193.65,,305.0,True,accepted,27.7,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.015111467729735817,True,0.9867305565794323,urgency_days=2.7 MAD; message_length=2.1 MAD; requested_budget_mxn_rent_monthly=1.7 MAD
19479,4292,2401,2025-08-10 11:21:48,app,405,154.0,5315.74,,,True,accepted,20.7,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.014993625735953642,True,0.9851157662624035,requested_budget_mxn_rent_monthly=1.6 MAD; message_length=1.4 MAD; requested_area_sqm=1.4 MAD
16376,3612,1102,2026-02-16 07:51:00,app,465,11972.0,129880.19,,,False,no_response,,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.014801053702223066,True,0.9826139088729017,requested_area_sqm=3.9 MAD; message_length=1.7 MAD; requested_budget_mxn_rent_monthly=0.3 MAD
13138,2891,2969,2026-06-22 09:32:55,whatsapp,37,1916.5,,9256028.82,,True,no_response,4.4,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.014769985579280887,True,0.9869436201780415,message_length=3.3 MAD; requested_area_sqm=0.9 MAD; requested_budget_mxn_sale_total=0.2 MAD
15109,3323,2254,2025-03-27 16:28:00,app,54,100.0,66102.1,,,True,rejected,0.6,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.014721615577211189,True,0.9823141486810552,message_length=2.6 MAD; requested_area_sqm=1.2 MAD; requested_budget_mxn_rent_monthly=0.6 MAD
6851,1506,1138,2026-03-22 20:45:07,app,232,2650.9,19535.54,,23.0,True,scheduled_visit,3.5,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.014670516234048026,True,0.9820143884892086,requested_budget_mxn_rent_monthly=2.3 MAD; requested_area_sqm=2.3 MAD; urgency_days=2.3 MAD
19953,4404,1622,2026-04-06 13:11:00,app,311,93.8,,5086531.38,,True,rejected,2.7,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.014658588114735194,True,0.9810825013137152,requested_budget_mxn_sale_total=1.9 MAD; requested_area_sqm=1.5 MAD; message_length=0.9 MAD
4003,889,70,2026-04-29 11:31:30,email,64,115.5,4924.06,,,False,no_response,9.3,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.014657756136198352,True,0.9845644983461963,message_length=2.2 MAD; requested_budget_mxn_rent_monthly=1.7 MAD; requested_area_sqm=1.6 MAD
7545,1661,2675,2026-04-19 16:11:00,app,76,2350.0,256258.05,,261.0,True,accepted,,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.014619467122103935,True,0.9863619609288611,urgency_days=2.4 MAD; message_length=2.0 MAD; requested_budget_mxn_rent_monthly=1.9 MAD
9705,2144,2394,2025-06-09 16:17:40,app,485,3430.6,26832.05,,,True,no_response,1.1,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.014611220757605459,True,0.9859933652782897,message_length=1.8 MAD; requested_area_sqm=1.4 MAD; requested_budget_mxn_rent_monthly=0.9 MAD
13451,2957,1540,2025-12-16 17:55:48,whatsapp,64,707.0,,62435991.76,4.0,False,accepted,6.9,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.014593132615560833,True,0.9883558453656265,urgency_days=4.9 MAD; message_length=2.3 MAD; requested_budget_mxn_sale_total=1.6 MAD
20066,4429,2732,2026-02-27 13:33:00,web,352,2986.5,27660.38,5405314.0,351.0,False,accepted,13.7,Office,both,inquiry,search_sector=Office | search_modality=both,0.014580576077492746,True,0.9862792574656981,urgency_days=2.9 MAD; requested_area_sqm=2.3 MAD; requested_budget_mxn_sale_total=1.8 MAD
3637,801,366,2026-02-19 11:13:39,app,300,1728.9,344276.61,,7.0,True,scheduled_visit,5.2,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01451921485203489,True,0.9817146282973621,urgency_days=4.4 MAD; requested_area_sqm=1.8 MAD; requested_budget_mxn_rent_monthly=1.6 MAD
21353,4719,1172,2026-03-02 12:19:54,email,444,248.5,,8510891.69,10.0,True,scheduled_visit,8.2,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.014479314021182632,True,0.9839743589743589,urgency_days=4.2 MAD; message_length=1.6 MAD; requested_budget_mxn_sale_total=1.3 MAD
15233,3350,315,2025-08-12 20:41:00,web,119,1583.9,25918.23,,25.0,True,no_response,13.6,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.01447350260904201,True,0.9832451499118166,requested_budget_mxn_rent_monthly=2.1 MAD; urgency_days=2.0 MAD; requested_area_sqm=1.7 MAD
10252,2261,812,2026-03-11 10:25:00,whatsapp,97,156.2,,4573410.01,12.0,True,no_response,13.5,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.014402071256152449,True,0.9878900791802515,urgency_days=3.2 MAD; requested_budget_mxn_sale_total=2.2 MAD; message_length=1.4 MAD
13211,2908,2044,2026-02-23 10:59:23,email,198,11992.2,44688.73,,64.0,True,accepted,7.0,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01437212404379029,True,0.9814148681055156,requested_area_sqm=3.9 MAD; requested_budget_mxn_rent_monthly=1.2 MAD; urgency_days=0.4 MAD
6745,1478,842,2025-06-03 19:12:04,whatsapp,98,704.0,819926.49,,,True,accepted,9.3,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.014367171974392412,True,0.9829512051734274,requested_budget_mxn_rent_monthly=2.5 MAD; message_length=1.5 MAD; requested_area_sqm=0.7 MAD
9756,2156,492,2026-06-09 19:36:00,whatsapp,290,138.4,41966.79,,3.0,True,scheduled_visit,10.0,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.01424671983785264,True,0.9826572604350382,urgency_days=5.6 MAD; requested_budget_mxn_rent_monthly=1.5 MAD; requested_area_sqm=1.2 MAD
14809,3262,2515,2026-05-07 08:09:53,app,505,6328.2,,28923449.79,,False,scheduled_visit,62.7,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.014217367976176676,True,0.9874243129948765,requested_area_sqm=3.2 MAD; message_length=1.9 MAD; requested_budget_mxn_sale_total=0.5 MAD
22455,4977,2030,2026-02-19 15:58:20,whatsapp,99,636.0,,126615548.13,19.0,True,accepted,,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.014216414865883431,True,0.9869585468095017,requested_budget_mxn_sale_total=2.6 MAD; urgency_days=2.4 MAD; message_length=1.4 MAD
19136,4219,2381,2025-07-05 09:08:46,web,83,143.1,7741.2,,342.0,True,rejected,9.2,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.014197349354093225,True,0.984013230429989,urgency_days=2.8 MAD; message_length=1.7 MAD; requested_area_sqm=1.4 MAD
20453,4513,2277,2025-04-30 18:49:10,web,62,821.2,1049425.63,32523105.42,83.0,True,accepted,2.7,Office,both,inquiry,search_sector=Office | search_modality=both,0.014190499291960479,True,0.9854721549636803,requested_budget_mxn_rent_monthly=2.7 MAD; message_length=2.4 MAD; requested_area_sqm=0.9 MAD
14396,3171,2348,2025-07-21 15:11:00,app,481,100.0,318267.16,,,True,rejected,3.0,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.013994869122660791,True,0.9811151079136691,message_length=1.8 MAD; requested_budget_mxn_rent_monthly=1.5 MAD; requested_area_sqm=1.2 MAD
15550,3420,139,2026-02-20 19:04:28,email,60,303.3,,5608982.1,,True,accepted,41.1,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.013974955802788624,True,0.9863501483679525,message_length=2.4 MAD; requested_area_sqm=1.1 MAD; requested_budget_mxn_sale_total=0.9 MAD
1512,345,479,2025-09-08 10:45:24,web,120,84.8,21873.53,4845852.16,,False,rejected,45.6,Office,both,inquiry,search_sector=Office | search_modality=both,0.013876932975577239,True,0.9846650524616626,requested_budget_mxn_rent_monthly=2.1 MAD; requested_budget_mxn_sale_total=2.0 MAD; requested_area_sqm=1.6 MAD
4718,1045,85,2025-12-06 14:33:37,app,302,1747.1,,76750295.18,,True,accepted,22.6,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.01386777904758485,True,0.9864927806241267,requested_budget_mxn_sale_total=1.9 MAD; requested_area_sqm=1.8 MAD; message_length=0.8 MAD
3205,707,420,2026-05-07 10:21:19,web,124,713.6,,33072287.34,2.0,True,no_response,,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.013863380828070926,True,0.9860270144387517,urgency_days=5.9 MAD; message_length=0.9 MAD; requested_area_sqm=0.8 MAD
4945,1085,1499,2026-02-26 08:10:49,whatsapp,414,129.0,,7165014.7,,True,no_response,,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.013812587214412253,True,0.9855612482533768,requested_budget_mxn_sale_total=1.5 MAD; message_length=1.5 MAD; requested_area_sqm=1.1 MAD
17499,3850,880,2025-07-26 13:23:26,app,60,3447.5,67617.53,,,True,no_response,,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.01380496296520528,True,0.9856247696277184,message_length=2.4 MAD; requested_area_sqm=1.4 MAD; requested_budget_mxn_rent_monthly=0.2 MAD
15410,3388,2259,2025-10-24 19:28:09,web,432,4581.2,30480.04,,,False,accepted,8.9,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.013567563791716863,True,0.982363315696649,requested_area_sqm=2.9 MAD; requested_budget_mxn_rent_monthly=1.9 MAD; message_length=1.6 MAD
5141,1134,292,2026-01-17 20:08:00,whatsapp,283,186.4,,2375106.13,,True,scheduled_visit,5.9,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.013533737906190502,True,0.9857566765578635,requested_budget_mxn_sale_total=2.1 MAD; requested_area_sqm=1.6 MAD; message_length=0.7 MAD
13481,2963,988,2026-01-07 12:41:00,email,233,4899.5,3141759.69,,21.0,False,scheduled_visit,18.9,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.013439186149613924,True,0.9820693709582599,requested_budget_mxn_rent_monthly=4.3 MAD; requested_area_sqm=3.0 MAD; urgency_days=2.3 MAD
2881,635,493,2026-04-28 07:41:29,whatsapp,171,4511.1,575002.19,,154.0,True,rejected,5.1,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.013399739568279223,True,0.9808153477218226,requested_area_sqm=2.9 MAD; requested_budget_mxn_rent_monthly=2.3 MAD; urgency_days=1.3 MAD
4230,938,1887,2025-12-09 10:37:00,web,147,2436.4,664876.73,163426590.01,13.0,False,accepted,0.5,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.013385024939693402,True,0.9795918367346939,requested_budget_mxn_sale_total=3.0 MAD; urgency_days=2.9 MAD; requested_budget_mxn_rent_monthly=2.4 MAD
4030,894,1455,2026-02-06 07:03:10,email,128,103.8,20854.86,3911286.44,,True,accepted,39.8,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.013374481408495953,True,0.9788881069669247,requested_budget_mxn_sale_total=2.3 MAD; requested_budget_mxn_rent_monthly=2.2 MAD; requested_area_sqm=1.2 MAD
15888,3497,1939,2025-04-11 19:50:48,email,135,55.6,7245.32,,323.0,False,accepted,0.6,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.01333923371585366,True,0.985256173977147,urgency_days=2.8 MAD; requested_budget_mxn_rent_monthly=2.6 MAD; requested_area_sqm=2.5 MAD
22231,4924,1690,2025-08-31 12:44:57,whatsapp,205,100.0,810621.81,,,True,no_response,24.6,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01327393468217064,True,0.980515587529976,requested_budget_mxn_rent_monthly=2.8 MAD; requested_area_sqm=1.2 MAD; message_length=0.0 MAD
2877,635,605,2026-05-02 18:01:41,phone,217,6500.5,542367.56,,8.0,False,accepted,43.3,Retail,rent,inquiry,search_sector=Retail | search_modality=rent,0.01309941703845019,True,0.9802158273381295,urgency_days=4.2 MAD; requested_area_sqm=3.3 MAD; requested_budget_mxn_rent_monthly=2.2 MAD
12861,2824,2730,2026-02-18 13:17:37,email,83,219.0,429332.25,94642194.38,12.0,True,no_response,2.2,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.01305329209679107,True,0.9781843771991555,urgency_days=3.0 MAD; requested_budget_mxn_sale_total=2.2 MAD; message_length=1.8 MAD
1494,338,2829,2025-06-18 15:01:10,whatsapp,335,655.8,337294.76,,,True,accepted,2.9,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.013038120020405719,True,0.9848875783265757,requested_budget_mxn_rent_monthly=2.3 MAD; message_length=1.0 MAD; requested_area_sqm=0.2 MAD
4135,920,1600,2025-09-25 20:15:51,app,451,3112.7,4174.25,,15.0,True,accepted,4.8,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.012973966827747874,True,0.9834619625137817,urgency_days=2.9 MAD; requested_budget_mxn_rent_monthly=1.9 MAD; message_length=1.6 MAD
18101,3988,1591,2025-04-02 10:03:51,email,247,2761.0,583673.23,,2.0,False,rejected,18.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.012910745510622768,True,0.9817754262198707,urgency_days=6.1 MAD; requested_area_sqm=2.3 MAD; requested_budget_mxn_rent_monthly=2.1 MAD
13440,2955,2896,2026-02-27 10:46:00,app,345,20721.8,,617598.39,10.0,False,accepted,2.4,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.012908492617719536,True,0.9829059829059829,urgency_days=4.2 MAD; requested_area_sqm=2.5 MAD; requested_budget_mxn_sale_total=2.2 MAD
15026,3306,2299,2025-04-09 13:31:13,whatsapp,237,28498.9,,12790121.51,,False,accepted,12.0,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.012907026485484474,True,0.9850954820680019,requested_area_sqm=4.9 MAD; requested_budget_mxn_sale_total=0.7 MAD; message_length=0.3 MAD
19326,4261,1468,2026-05-07 09:22:00,web,462,190.5,,96041752.75,,True,accepted,,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01287158767315899,True,0.9805570152390962,requested_budget_mxn_sale_total=2.0 MAD; message_length=1.6 MAD; requested_area_sqm=0.7 MAD
6742,1477,246,2025-06-30 10:56:43,whatsapp,64,1232.0,,23768405.35,,True,accepted,33.2,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.012739782958859469,True,0.9846297158826269,message_length=2.3 MAD; requested_area_sqm=1.4 MAD; requested_budget_mxn_sale_total=0.2 MAD
11925,2628,1115,2026-05-17 11:38:00,web,346,14944.9,407732.51,,357.0,False,accepted,35.2,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.0126783134762114,True,0.9829106945975744,requested_budget_mxn_rent_monthly=4.1 MAD; urgency_days=2.9 MAD; requested_area_sqm=2.0 MAD
3084,686,485,2026-06-23 09:02:00,whatsapp,371,132.6,27836.42,,,True,accepted,8.5,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.012646187948140541,True,0.9814814814814815,requested_budget_mxn_rent_monthly=2.0 MAD; requested_area_sqm=1.2 MAD; message_length=1.2 MAD
6387,1396,2273,2026-03-10 09:20:00,web,238,2345.3,738960.84,,,True,accepted,15.4,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.012625148245207662,True,0.9811875367430923,requested_budget_mxn_rent_monthly=2.4 MAD; requested_area_sqm=2.1 MAD; message_length=0.3 MAD
15234,3350,1289,2025-09-17 16:04:00,whatsapp,284,90.1,30731.83,,,True,scheduled_visit,17.5,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.01245201850522637,True,0.9808935920047032,requested_budget_mxn_rent_monthly=1.9 MAD; requested_area_sqm=1.7 MAD; message_length=0.7 MAD
9852,2176,935,2025-12-08 16:58:00,phone,604,97.6,24095.89,,,False,accepted,8.6,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.0122466420938101,True,0.9805996472663139,message_length=2.2 MAD; requested_budget_mxn_rent_monthly=2.2 MAD; requested_area_sqm=1.6 MAD
19146,4220,362,2026-04-05 13:41:04,whatsapp,59,101.9,,5694806.6,,False,scheduled_visit,,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.012217395743432946,True,0.9800315291644771,message_length=2.3 MAD; requested_budget_mxn_sale_total=1.8 MAD; requested_area_sqm=1.4 MAD
4902,1079,1128,2026-02-17 08:11:48,whatsapp,148,10000.5,,4908504.54,,True,rejected,2.7,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.01212269380997233,True,0.9851632047477745,requested_area_sqm=2.7 MAD; requested_budget_mxn_sale_total=1.1 MAD; message_length=0.6 MAD
17602,3871,1169,2025-04-28 08:41:47,app,531,149.1,,6406755.47,4.0,False,no_response,3.1,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.012112892950260301,True,0.9795060430898581,urgency_days=5.0 MAD; message_length=1.9 MAD; requested_budget_mxn_sale_total=1.6 MAD
13766,3024,2717,2025-09-11 07:59:39,app,236,64.5,,4758294.46,2.0,False,no_response,16.1,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.012059294305106993,True,0.984163949697252,urgency_days=5.9 MAD; requested_budget_mxn_sale_total=2.1 MAD; requested_area_sqm=1.8 MAD
12478,2743,986,2026-06-16 09:01:00,email,186,3146.4,159173.1,131028389.0,106.0,True,no_response,43.3,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.012047666316480132,True,0.9820261437908496,requested_budget_mxn_sale_total=3.3 MAD; requested_budget_mxn_rent_monthly=1.4 MAD; requested_area_sqm=1.4 MAD
4478,994,267,2026-04-07 16:35:00,whatsapp,350,108.5,448233.26,73049380.36,7.0,True,scheduled_visit,24.8,Retail,both,inquiry,search_sector=Retail | search_modality=both,0.01200424224093255,True,0.9774806474313863,urgency_days=3.8 MAD; requested_budget_mxn_rent_monthly=1.9 MAD; requested_budget_mxn_sale_total=1.8 MAD
12406,2729,1181,2025-12-07 19:45:25,whatsapp,165,3271.7,123269.36,,,True,no_response,14.2,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.012002815010118906,True,0.9823594266813671,requested_budget_mxn_rent_monthly=2.6 MAD; requested_area_sqm=0.9 MAD; message_length=0.4 MAD
5809,1280,2942,2025-05-14 14:03:00,whatsapp,54,198.3,21280.93,5981263.28,270.0,True,scheduled_visit,,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.01199367433709253,True,0.9812091503267973,message_length=2.6 MAD; urgency_days=2.5 MAD; requested_area_sqm=1.4 MAD
381,92,336,2026-06-15 16:24:28,web,98,2478.5,,7810908.69,319.0,True,accepted,26.4,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.011762474032803394,True,0.983698183511877,urgency_days=2.6 MAD; requested_area_sqm=2.2 MAD; message_length=1.4 MAD
21562,4771,1816,2025-10-20 09:16:00,email,311,6183.7,185149.73,25058038.83,,True,scheduled_visit,21.5,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.011681515831331368,True,0.9803921568627451,requested_area_sqm=2.1 MAD; requested_budget_mxn_rent_monthly=1.6 MAD; requested_budget_mxn_sale_total=1.2 MAD
15951,3512,28,2026-05-22 18:03:00,app,208,1059.5,,64139990.38,4.0,True,rejected,,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.011489595932458574,True,0.9789805570152391,urgency_days=5.0 MAD; requested_budget_mxn_sale_total=1.4 MAD; requested_area_sqm=1.2 MAD
15826,3482,2776,2026-01-14 12:43:00,whatsapp,187,92.6,29772.27,7213411.29,,True,accepted,18.3,Office,both,inquiry,search_sector=Office | search_modality=both,0.011352439026413919,True,0.9838579499596449,requested_budget_mxn_rent_monthly=1.7 MAD; requested_area_sqm=1.5 MAD; requested_budget_mxn_sale_total=1.4 MAD
9732,2150,2084,2026-02-07 13:38:00,web,75,260.6,,2343511.78,55.0,True,accepted,9.3,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.011333002570727113,True,0.9845697329376855,requested_budget_mxn_sale_total=2.1 MAD; message_length=1.9 MAD; requested_area_sqm=1.2 MAD
11680,2569,242,2026-01-24 09:48:30,app,210,232.6,5226.67,916203.53,89.0,False,scheduled_visit,9.2,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.011332010336950304,True,0.9795751633986928,requested_budget_mxn_rent_monthly=3.1 MAD; requested_budget_mxn_sale_total=3.0 MAD; requested_area_sqm=1.2 MAD
6866,1510,1894,2025-04-12 08:09:00,whatsapp,381,5203.1,206922.98,15070965.21,,True,scheduled_visit,4.6,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.011223975035370648,True,0.9787581699346405,requested_area_sqm=1.9 MAD; requested_budget_mxn_rent_monthly=1.8 MAD; message_length=1.2 MAD
16842,3716,305,2026-01-19 20:59:00,app,36,2958.6,89484.83,,19.0,False,accepted,1.4,Land,rent,inquiry,search_sector=Land | search_modality=rent,0.01119297798603991,True,0.9818081587651599,message_length=3.3 MAD; urgency_days=2.5 MAD; requested_budget_mxn_rent_monthly=2.1 MAD
20462,4515,2559,2026-05-24 13:37:09,whatsapp,74,614.8,15993.43,2874643.16,1.0,False,no_response,4.7,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.011098916671578918,True,0.9779411764705882,urgency_days=6.6 MAD; message_length=2.0 MAD; requested_budget_mxn_rent_monthly=1.6 MAD
20181,4452,1694,2026-02-06 17:32:00,web,173,312.0,14765.9,2256256.64,,True,accepted,4.0,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.011058345479444842,True,0.9771241830065359,requested_budget_mxn_sale_total=1.9 MAD; requested_budget_mxn_rent_monthly=1.7 MAD; requested_area_sqm=0.9 MAD
9520,2106,99,2026-06-14 20:52:33,web,361,124.4,159233.34,5354170.92,,True,rejected,12.5,Office,both,inquiry,search_sector=Office | search_modality=both,0.011012540835890983,True,0.9830508474576272,requested_budget_mxn_sale_total=1.8 MAD; message_length=1.2 MAD; requested_area_sqm=1.2 MAD
15525,3415,1524,2026-04-06 20:10:47,app,89,186.5,,4664922.84,,True,no_response,1.8,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.010868453662317479,True,0.9839762611275964,message_length=1.6 MAD; requested_area_sqm=1.6 MAD; requested_budget_mxn_sale_total=1.2 MAD
11879,2615,172,2026-05-20 18:33:51,app,466,115.3,,6181540.98,358.0,True,no_response,19.4,Office,sale,inquiry,search_sector=Office | search_modality=sale,0.01057826439450027,True,0.9784550709406201,urgency_days=2.7 MAD; requested_budget_mxn_sale_total=1.7 MAD; message_length=1.6 MAD
908,210,202,2025-08-06 15:06:00,whatsapp,694,388.8,,44357422.98,,True,rejected,24.7,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.01041909151749909,True,0.9832324173265021,message_length=2.5 MAD; requested_budget_mxn_sale_total=1.1 MAD; requested_area_sqm=0.1 MAD
6725,1471,1816,2025-12-20 12:41:56,whatsapp,251,6183.7,327587.1,,,True,accepted,5.5,Office,rent,inquiry,search_sector=Office | search_modality=rent,0.01040235727546912,True,0.9803057025279247,requested_area_sqm=3.3 MAD; requested_budget_mxn_rent_monthly=1.3 MAD; message_length=0.4 MAD
10470,2314,1199,2026-06-28 14:10:42,whatsapp,72,2218.0,,44378082.11,,False,scheduled_visit,22.0,Land,sale,inquiry,search_sector=Land | search_modality=sale,0.010358298734718496,True,0.9818376068376068,requested_budget_mxn_sale_total=3.4 MAD; message_length=2.0 MAD; requested_area_sqm=0.7 MAD
17839,3926,2823,2025-07-20 17:32:08,whatsapp,97,7936.8,,7832342.93,,True,scheduled_visit,7.1,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.01033210254741801,True,0.9833827893175074,requested_area_sqm=2.4 MAD; message_length=1.4 MAD; requested_budget_mxn_sale_total=0.4 MAD
5987,1313,1916,2025-07-17 12:05:00,app,596,3884.8,108048.19,21541662.13,71.0,False,no_response,4.9,Land,both,inquiry,search_sector=Land | search_modality=both,0.010329125847585718,True,0.9788359788359788,requested_budget_mxn_rent_monthly=2.7 MAD; requested_budget_mxn_sale_total=2.6 MAD; message_length=2.3 MAD
17478,3844,2024,2025-03-20 17:13:02,whatsapp,318,7056.4,13255.07,2670957.04,25.0,True,accepted,17.7,Industrial,both,inquiry,search_sector=Industrial | search_modality=both,0.010303911231017038,True,0.9763071895424836,requested_area_sqm=2.2 MAD; urgency_days=1.9 MAD; requested_budget_mxn_rent_monthly=1.9 MAD
11404,2509,1732,2026-02-03 16:15:50,app,126,2014.7,,9340989.5,,True,accepted,25.8,Retail,sale,inquiry,search_sector=Retail | search_modality=sale,0.010265506600834362,True,0.9827666511411272,requested_area_sqm=2.0 MAD; requested_budget_mxn_sale_total=1.1 MAD; message_length=0.9 MAD
7748,1703,806,2026-06-27 10:45:00,email,528,4021.1,,3305873.93,44.0,True,rejected,3.1,Industrial,sale,inquiry,search_sector=Industrial | search_modality=sale,0.010181700987322517,True,0.9827893175074184,message_length=1.9 MAD; requested_area_sqm=1.7 MAD; requested_budget_mxn_sale_total=1.6 MAD
13564,2980,1272,2026-01-06 11:30:46,whatsapp,578,539.6,11300.56,,64.0,True,scheduled_visit,1.2,Industrial,rent,inquiry,search_sector=Industrial | search_modality=rent,0.010166724933665994,True,0.9845189826760045,message_length=2.2 MAD; requested_budget_mxn_rent_monthly=2.0 MAD; requested_area_sqm=0.4 MAD
