inventory_state_key,prediction_key,candidate_spot_id,score_time,snapshot_id,snapshot_time,snapshot_found,availability_known,is_available_asof,days_until_available_asof,competing_inquiries_30d_asof,snapshot_age_days,stale_gt_30d,stale_gt_60d,stale_gt_90d,coverage_status,competing_inquiries_30d_model_allowed
L2:T0:S1258,L2:T0,1258,2026-02-25T00:00:00.000Z,27514,2026-02-06T00:00:00.000Z,true,true,true,0,4,19,false,false,false,COVERED,false
L2:T0:S801,L2:T0,801,2026-02-25T00:00:00.000Z,8969,2026-02-03T00:00:00.000Z,true,true,false,89,6,22,false,false,false,COVERED,false
L2:T0:S1130,L2:T0,1130,2026-02-25T00:00:00.000Z,3108,2026-02-01T00:00:00.000Z,true,true,false,51,3,24,false,false,false,COVERED,false
L2:T0:S1875,L2:T0,1875,2026-02-25T00:00:00.000Z,1836,2026-02-02T00:00:00.000Z,true,true,true,0,2,23,false,false,false,COVERED,false
L2:T0:S1245,L2:T0,1245,2026-02-25T00:00:00.000Z,21167,2026-02-24T00:00:00.000Z,true,true,true,0,6,1,false,false,false,COVERED,false
L2:T0:S1940,L2:T0,1940,2026-02-25T00:00:00.000Z,17857,2026-02-25T00:00:00.000Z,true,true,true,0,8,0,false,false,false,COVERED,false
L2:T0:S1796,L2:T0,1796,2026-02-25T00:00:00.000Z,5827,2026-02-15T00:00:00.000Z,true,true,false,93,5,10,false,false,false,COVERED,false
L2:T0:S509,L2:T0,509,2026-02-25T00:00:00.000Z,17534,2026-02-16T00:00:00.000Z,true,true,true,0,2,9,false,false,false,COVERED,false
L2:T0:S2762,L2:T0,2762,2026-02-25T00:00:00.000Z,20350,2025-12-31T00:00:00.000Z,true,true,false,82,7,56,true,false,false,COVERED,false
L2:T0:S1553,L2:T0,1553,2026-02-25T00:00:00.000Z,29545,2026-02-01T00:00:00.000Z,true,true,true,0,4,24,false,false,false,COVERED,false
L2:T0:S2918,L2:T0,2918,2026-02-25T00:00:00.000Z,28904,2026-01-12T00:00:00.000Z,true,true,false,10,8,44,true,false,false,COVERED,false
L2:T0:S1432,L2:T0,1432,2026-02-25T00:00:00.000Z,26808,2026-02-24T00:00:00.000Z,true,true,false,72,5,1,false,false,false,COVERED,false
L2:T0:S343,L2:T0,343,2026-02-25T00:00:00.000Z,25783,2026-02-08T00:00:00.000Z,true,true,false,141,10,17,false,false,false,COVERED,false
L2:T0:S1218,L2:T0,1218,2026-02-25T00:00:00.000Z,13645,2026-01-04T00:00:00.000Z,true,true,false,9,2,52,true,false,false,COVERED,false
L2:T0:S1139,L2:T0,1139,2026-02-25T00:00:00.000Z,10178,2026-01-03T00:00:00.000Z,true,true,true,0,7,53,true,false,false,COVERED,false
L2:T0:S2139,L2:T0,2139,2026-02-25T00:00:00.000Z,28602,2026-02-18T00:00:00.000Z,true,true,false,36,5,7,false,false,false,COVERED,false
L2:T0:S603,L2:T0,603,2026-02-25T00:00:00.000Z,27934,2025-11-09T00:00:00.000Z,true,false,,,3,108,true,true,true,STALE_GT_90D,false
L2:T0:S1142,L2:T0,1142,2026-02-25T00:00:00.000Z,20506,2026-02-11T00:00:00.000Z,true,true,true,0,6,14,false,false,false,COVERED,false
L2:T0:S1121,L2:T0,1121,2026-02-25T00:00:00.000Z,23634,2026-02-15T00:00:00.000Z,true,true,true,0,2,10,false,false,false,COVERED,false
L2:T0:S1135,L2:T0,1135,2026-02-25T00:00:00.000Z,25510,2026-02-20T00:00:00.000Z,true,true,false,84,8,5,false,false,false,COVERED,false
L2:T0:S1318,L2:T0,1318,2026-02-25T00:00:00.000Z,10756,2026-02-21T00:00:00.000Z,true,true,true,0,7,4,false,false,false,COVERED,false
L2:T0:S1280,L2:T0,1280,2026-02-25T00:00:00.000Z,5723,2026-02-24T00:00:00.000Z,true,true,true,0,4,1,false,false,false,COVERED,false
L2:T0:S2001,L2:T0,2001,2026-02-25T00:00:00.000Z,19543,2026-01-13T00:00:00.000Z,true,true,false,7,5,43,true,false,false,COVERED,false
L2:T0:S838,L2:T0,838,2026-02-25T00:00:00.000Z,19,2026-02-21T00:00:00.000Z,true,true,true,0,5,4,false,false,false,COVERED,false
L2:T0:S1020,L2:T0,1020,2026-02-25T00:00:00.000Z,19761,2026-01-22T00:00:00.000Z,true,true,true,0,3,34,true,false,false,COVERED,false
L2:T0:S2989,L2:T0,2989,2026-02-25T00:00:00.000Z,9325,2026-02-22T00:00:00.000Z,true,true,true,0,8,3,false,false,false,COVERED,false
L2:T0:S355,L2:T0,355,2026-02-25T00:00:00.000Z,23984,2026-02-08T00:00:00.000Z,true,true,true,0,6,17,false,false,false,COVERED,false
L2:T0:S993,L2:T0,993,2026-02-25T00:00:00.000Z,23151,2026-02-03T00:00:00.000Z,true,true,true,0,4,22,false,false,false,COVERED,false
L2:T0:S353,L2:T0,353,2026-02-25T00:00:00.000Z,10997,2026-02-02T00:00:00.000Z,true,true,true,0,5,23,false,false,false,COVERED,false
L2:T0:S1949,L2:T0,1949,2026-02-25T00:00:00.000Z,18419,2026-01-02T00:00:00.000Z,true,true,true,0,5,54,true,false,false,COVERED,false
L2:T0:S2687,L2:T0,2687,2026-02-25T00:00:00.000Z,21327,2026-02-22T00:00:00.000Z,true,true,false,6,5,3,false,false,false,COVERED,false
L2:T0:S2323,L2:T0,2323,2026-02-25T00:00:00.000Z,19309,2026-01-16T00:00:00.000Z,true,true,true,0,6,40,true,false,false,COVERED,false
L2:T0:S2123,L2:T0,2123,2026-02-25T00:00:00.000Z,14105,2026-02-25T00:00:00.000Z,true,true,false,2,9,0,false,false,false,COVERED,false
L2:T0:S1772,L2:T0,1772,2026-02-25T00:00:00.000Z,22237,2026-01-08T00:00:00.000Z,true,true,true,0,5,48,true,false,false,COVERED,false
L2:T0:S41,L2:T0,41,2026-02-25T00:00:00.000Z,128,2025-11-13T00:00:00.000Z,true,false,,,3,104,true,true,true,STALE_GT_90D,false
L2:T0:S439,L2:T0,439,2026-02-25T00:00:00.000Z,26090,2025-10-30T00:00:00.000Z,true,false,,,3,118,true,true,true,STALE_GT_90D,false
L2:T0:S2531,L2:T0,2531,2026-02-25T00:00:00.000Z,16917,2026-01-22T00:00:00.000Z,true,true,false,22,10,34,true,false,false,COVERED,false
L2:T0:S2570,L2:T0,2570,2026-02-25T00:00:00.000Z,10570,2026-02-10T00:00:00.000Z,true,true,true,0,8,15,false,false,false,COVERED,false
L2:T0:S514,L2:T0,514,2026-02-25T00:00:00.000Z,7291,2026-02-01T00:00:00.000Z,true,true,false,1,3,24,false,false,false,COVERED,false
L2:T0:S605,L2:T0,605,2026-02-25T00:00:00.000Z,15928,2026-02-14T00:00:00.000Z,true,true,true,0,8,11,false,false,false,COVERED,false
L2:T0:S75,L2:T0,75,2026-02-25T00:00:00.000Z,28414,2026-01-29T00:00:00.000Z,true,true,false,98,5,27,false,false,false,COVERED,false
L2:T0:S651,L2:T0,651,2026-02-25T00:00:00.000Z,660,2026-02-19T00:00:00.000Z,true,true,false,48,3,6,false,false,false,COVERED,false
L2:T0:S2313,L2:T0,2313,2026-02-25T00:00:00.000Z,20514,2026-01-22T00:00:00.000Z,true,true,true,0,3,34,true,false,false,COVERED,false
L2:T0:S1271,L2:T0,1271,2026-02-25T00:00:00.000Z,15239,2026-01-16T00:00:00.000Z,true,true,true,0,4,40,true,false,false,COVERED,false
L2:T0:S2440,L2:T0,2440,2026-02-25T00:00:00.000Z,19775,2026-02-07T00:00:00.000Z,true,true,true,0,7,18,false,false,false,COVERED,false
L2:T0:S2842,L2:T0,2842,2026-02-25T00:00:00.000Z,23133,2026-02-23T00:00:00.000Z,true,true,false,20,4,2,false,false,false,COVERED,false
L2:T0:S1987,L2:T0,1987,2026-02-25T00:00:00.000Z,13365,2026-02-16T00:00:00.000Z,true,true,true,0,2,9,false,false,false,COVERED,false
L2:T0:S2548,L2:T0,2548,2026-02-25T00:00:00.000Z,22234,2026-02-05T00:00:00.000Z,true,true,false,89,7,20,false,false,false,COVERED,false
L2:T0:S2507,L2:T0,2507,2026-02-25T00:00:00.000Z,7688,2025-12-19T00:00:00.000Z,true,true,true,0,3,68,true,true,false,COVERED,false
L2:T0:S2710,L2:T0,2710,2026-02-25T00:00:00.000Z,9116,2026-02-17T00:00:00.000Z,true,true,false,4,4,8,false,false,false,COVERED,false
L2:T0:S2338,L2:T0,2338,2026-02-25T00:00:00.000Z,29448,2026-01-13T00:00:00.000Z,true,true,true,0,6,43,true,false,false,COVERED,false
L2:T0:S2536,L2:T0,2536,2026-02-25T00:00:00.000Z,18986,2026-02-10T00:00:00.000Z,true,true,true,0,6,15,false,false,false,COVERED,false
L2:T0:S2877,L2:T0,2877,2026-02-25T00:00:00.000Z,4680,2026-01-30T00:00:00.000Z,true,true,true,0,2,26,false,false,false,COVERED,false
L2:T0:S981,L2:T0,981,2026-02-25T00:00:00.000Z,11978,2026-02-17T00:00:00.000Z,true,true,true,0,6,8,false,false,false,COVERED,false
L2:T0:S2214,L2:T0,2214,2026-02-25T00:00:00.000Z,6488,2026-02-15T00:00:00.000Z,true,true,true,0,6,10,false,false,false,COVERED,false
L2:T1:I5:S1605,L2:T1:I5,1605,2026-03-04T09:00:43.000Z,8159,2026-03-03T00:00:00.000Z,true,true,true,0,7,1.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S756,L2:T1:I5,756,2026-03-04T09:00:43.000Z,2094,2026-02-27T00:00:00.000Z,true,true,true,0,6,5.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1957,L2:T1:I5,1957,2026-03-04T09:00:43.000Z,15482,2026-02-13T00:00:00.000Z,true,true,true,0,3,19.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2008,L2:T1:I5,2008,2026-03-04T09:00:43.000Z,25041,2025-12-08T00:00:00.000Z,true,true,true,0,5,86.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S2454,L2:T1:I5,2454,2026-03-04T09:00:43.000Z,12793,2025-12-24T00:00:00.000Z,true,true,false,16,10,70.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S97,L2:T1:I5,97,2026-03-04T09:00:43.000Z,26369,2026-02-08T00:00:00.000Z,true,true,true,0,6,24.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1769,L2:T1:I5,1769,2026-03-04T09:00:43.000Z,1609,2025-12-01T00:00:00.000Z,true,false,,,8,93.37549768518518,true,true,true,STALE_GT_90D,false
L2:T1:I5:S1914,L2:T1:I5,1914,2026-03-04T09:00:43.000Z,25449,2026-02-21T00:00:00.000Z,true,true,true,0,3,11.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2198,L2:T1:I5,2198,2026-03-04T09:00:43.000Z,19424,2026-02-05T00:00:00.000Z,true,true,false,13,6,27.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1884,L2:T1:I5,1884,2026-03-04T09:00:43.000Z,19451,2025-12-30T00:00:00.000Z,true,true,false,70,2,64.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S1397,L2:T1:I5,1397,2026-03-04T09:00:43.000Z,9333,2026-02-18T00:00:00.000Z,true,true,true,0,2,14.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2983,L2:T1:I5,2983,2026-03-04T09:00:43.000Z,9118,2026-02-09T00:00:00.000Z,true,true,true,0,5,23.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1645,L2:T1:I5,1645,2026-03-04T09:00:43.000Z,14819,2026-01-17T00:00:00.000Z,true,true,false,48,6,46.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S2280,L2:T1:I5,2280,2026-03-04T09:00:43.000Z,16420,2025-12-19T00:00:00.000Z,true,true,true,0,3,75.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S1894,L2:T1:I5,1894,2026-03-04T09:00:43.000Z,10934,2026-02-25T00:00:00.000Z,true,true,false,9,4,7.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1236,L2:T1:I5,1236,2026-03-04T09:00:43.000Z,22219,2025-12-15T00:00:00.000Z,true,true,true,0,5,79.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S1269,L2:T1:I5,1269,2026-03-04T09:00:43.000Z,10514,2026-02-14T00:00:00.000Z,true,true,true,0,7,18.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1586,L2:T1:I5,1586,2026-03-04T09:00:43.000Z,13115,2026-02-20T00:00:00.000Z,true,true,false,30,3,12.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1329,L2:T1:I5,1329,2026-03-04T09:00:43.000Z,13540,2026-02-03T00:00:00.000Z,true,true,true,0,5,29.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1808,L2:T1:I5,1808,2026-03-04T09:00:43.000Z,3634,2025-12-19T00:00:00.000Z,true,true,true,0,2,75.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S1348,L2:T1:I5,1348,2026-03-04T09:00:43.000Z,3311,2026-02-24T00:00:00.000Z,true,true,true,0,6,8.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2027,L2:T1:I5,2027,2026-03-04T09:00:43.000Z,29472,2026-02-22T00:00:00.000Z,true,true,false,41,7,10.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1277,L2:T1:I5,1277,2026-03-04T09:00:43.000Z,15564,2025-11-20T00:00:00.000Z,true,false,,,8,104.37549768518518,true,true,true,STALE_GT_90D,false
L2:T1:I5:S1623,L2:T1:I5,1623,2026-03-04T09:00:43.000Z,28939,2026-02-10T00:00:00.000Z,true,true,true,0,4,22.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S943,L2:T1:I5,943,2026-03-04T09:00:43.000Z,4354,2026-03-03T00:00:00.000Z,true,true,true,0,4,1.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S1999,L2:T1:I5,1999,2026-03-04T09:00:43.000Z,20038,2026-01-11T00:00:00.000Z,true,true,false,52,4,52.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S32,L2:T1:I5,32,2026-03-04T09:00:43.000Z,29144,2025-12-08T00:00:00.000Z,true,true,true,0,3,86.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S128,L2:T1:I5,128,2026-03-04T09:00:43.000Z,5204,2026-03-03T00:00:00.000Z,true,true,true,0,3,1.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S1640,L2:T1:I5,1640,2026-03-04T09:00:43.000Z,28067,2026-02-10T00:00:00.000Z,true,true,false,19,5,22.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2303,L2:T1:I5,2303,2026-03-04T09:00:43.000Z,14815,2026-01-14T00:00:00.000Z,true,true,true,0,6,49.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S456,L2:T1:I5,456,2026-03-04T09:00:43.000Z,29206,2026-01-29T00:00:00.000Z,true,true,true,0,7,34.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S991,L2:T1:I5,991,2026-03-04T09:00:43.000Z,4015,2026-02-20T00:00:00.000Z,true,true,true,0,5,12.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1045,L2:T1:I5,1045,2026-03-04T09:00:43.000Z,16472,2026-02-09T00:00:00.000Z,true,true,false,15,2,23.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2950,L2:T1:I5,2950,2026-03-04T09:00:43.000Z,10433,2026-02-13T00:00:00.000Z,true,true,false,41,3,19.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1258,L2:T1:I5,1258,2026-03-04T09:00:43.000Z,27514,2026-02-06T00:00:00.000Z,true,true,true,0,4,26.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S801,L2:T1:I5,801,2026-03-04T09:00:43.000Z,8969,2026-02-03T00:00:00.000Z,true,true,false,89,6,29.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1130,L2:T1:I5,1130,2026-03-04T09:00:43.000Z,3108,2026-02-01T00:00:00.000Z,true,true,false,51,3,31.375497685185184,true,false,false,COVERED,false
L2:T1:I5:S1875,L2:T1:I5,1875,2026-03-04T09:00:43.000Z,1836,2026-02-02T00:00:00.000Z,true,true,true,0,2,30.375497685185184,true,false,false,COVERED,false
L2:T1:I5:S1245,L2:T1:I5,1245,2026-03-04T09:00:43.000Z,21167,2026-02-24T00:00:00.000Z,true,true,true,0,6,8.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1940,L2:T1:I5,1940,2026-03-04T09:00:43.000Z,17857,2026-02-25T00:00:00.000Z,true,true,true,0,8,7.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1796,L2:T1:I5,1796,2026-03-04T09:00:43.000Z,19807,2026-03-03T00:00:00.000Z,true,true,false,22,6,1.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S509,L2:T1:I5,509,2026-03-04T09:00:43.000Z,17534,2026-02-16T00:00:00.000Z,true,true,true,0,2,16.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S903,L2:T1:I5,903,2026-03-04T09:00:43.000Z,2990,2026-03-02T00:00:00.000Z,true,true,true,0,4,2.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S2762,L2:T1:I5,2762,2026-03-04T09:00:43.000Z,20350,2025-12-31T00:00:00.000Z,true,true,false,82,7,63.37549768518519,true,true,false,COVERED,false
L2:T1:I5:S1553,L2:T1:I5,1553,2026-03-04T09:00:43.000Z,1757,2026-03-04T00:00:00.000Z,true,true,true,0,2,0.37549768518518517,false,false,false,COVERED,false
L2:T1:I5:S2918,L2:T1:I5,2918,2026-03-04T09:00:43.000Z,21759,2026-03-01T00:00:00.000Z,true,true,true,0,9,3.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S1432,L2:T1:I5,1432,2026-03-04T09:00:43.000Z,26808,2026-02-24T00:00:00.000Z,true,true,false,72,5,8.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S343,L2:T1:I5,343,2026-03-04T09:00:43.000Z,1467,2026-02-28T00:00:00.000Z,true,true,true,0,9,4.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1218,L2:T1:I5,1218,2026-03-04T09:00:43.000Z,13645,2026-01-04T00:00:00.000Z,true,true,false,9,2,59.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S1139,L2:T1:I5,1139,2026-03-04T09:00:43.000Z,10178,2026-01-03T00:00:00.000Z,true,true,true,0,7,60.37549768518519,true,true,false,COVERED,false
L2:T1:I5:S2139,L2:T1:I5,2139,2026-03-04T09:00:43.000Z,28602,2026-02-18T00:00:00.000Z,true,true,false,36,5,14.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S603,L2:T1:I5,603,2026-03-04T09:00:43.000Z,27934,2025-11-09T00:00:00.000Z,true,false,,,3,115.37549768518518,true,true,true,STALE_GT_90D,false
L2:T1:I5:S1142,L2:T1:I5,1142,2026-03-04T09:00:43.000Z,20506,2026-02-11T00:00:00.000Z,true,true,true,0,6,21.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1121,L2:T1:I5,1121,2026-03-04T09:00:43.000Z,23634,2026-02-15T00:00:00.000Z,true,true,true,0,2,17.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1135,L2:T1:I5,1135,2026-03-04T09:00:43.000Z,25510,2026-02-20T00:00:00.000Z,true,true,false,84,8,12.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1318,L2:T1:I5,1318,2026-03-04T09:00:43.000Z,1011,2026-02-26T00:00:00.000Z,true,true,false,101,5,6.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1280,L2:T1:I5,1280,2026-03-04T09:00:43.000Z,5723,2026-02-24T00:00:00.000Z,true,true,true,0,4,8.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2001,L2:T1:I5,2001,2026-03-04T09:00:43.000Z,19543,2026-01-13T00:00:00.000Z,true,true,false,7,5,50.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S838,L2:T1:I5,838,2026-03-04T09:00:43.000Z,19,2026-02-21T00:00:00.000Z,true,true,true,0,5,11.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1020,L2:T1:I5,1020,2026-03-04T09:00:43.000Z,19761,2026-01-22T00:00:00.000Z,true,true,true,0,3,41.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S2989,L2:T1:I5,2989,2026-03-04T09:00:43.000Z,9325,2026-02-22T00:00:00.000Z,true,true,true,0,8,10.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S355,L2:T1:I5,355,2026-03-04T09:00:43.000Z,23984,2026-02-08T00:00:00.000Z,true,true,true,0,6,24.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S993,L2:T1:I5,993,2026-03-04T09:00:43.000Z,23151,2026-02-03T00:00:00.000Z,true,true,true,0,4,29.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S353,L2:T1:I5,353,2026-03-04T09:00:43.000Z,10997,2026-02-02T00:00:00.000Z,true,true,true,0,5,30.375497685185184,true,false,false,COVERED,false
L2:T1:I5:S1949,L2:T1:I5,1949,2026-03-04T09:00:43.000Z,18419,2026-01-02T00:00:00.000Z,true,true,true,0,5,61.37549768518519,true,true,false,COVERED,false
L2:T1:I5:S2687,L2:T1:I5,2687,2026-03-04T09:00:43.000Z,21327,2026-02-22T00:00:00.000Z,true,true,false,6,5,10.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2323,L2:T1:I5,2323,2026-03-04T09:00:43.000Z,10949,2026-03-03T00:00:00.000Z,true,true,false,15,5,1.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S2123,L2:T1:I5,2123,2026-03-04T09:00:43.000Z,14105,2026-02-25T00:00:00.000Z,true,true,false,2,9,7.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1772,L2:T1:I5,1772,2026-03-04T09:00:43.000Z,3490,2026-03-04T00:00:00.000Z,true,true,false,83,7,0.37549768518518517,false,false,false,COVERED,false
L2:T1:I5:S41,L2:T1:I5,41,2026-03-04T09:00:43.000Z,23386,2026-03-01T00:00:00.000Z,true,true,true,0,2,3.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S439,L2:T1:I5,439,2026-03-04T09:00:43.000Z,26090,2025-10-30T00:00:00.000Z,true,false,,,3,125.37549768518518,true,true,true,STALE_GT_90D,false
L2:T1:I5:S2531,L2:T1:I5,2531,2026-03-04T09:00:43.000Z,1258,2026-02-27T00:00:00.000Z,true,true,false,8,7,5.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S2570,L2:T1:I5,2570,2026-03-04T09:00:43.000Z,10570,2026-02-10T00:00:00.000Z,true,true,true,0,8,22.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S514,L2:T1:I5,514,2026-03-04T09:00:43.000Z,7291,2026-02-01T00:00:00.000Z,true,true,false,1,3,31.375497685185184,true,false,false,COVERED,false
L2:T1:I5:S605,L2:T1:I5,605,2026-03-04T09:00:43.000Z,15928,2026-02-14T00:00:00.000Z,true,true,true,0,8,18.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S75,L2:T1:I5,75,2026-03-04T09:00:43.000Z,28414,2026-01-29T00:00:00.000Z,true,true,false,98,5,34.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S651,L2:T1:I5,651,2026-03-04T09:00:43.000Z,660,2026-02-19T00:00:00.000Z,true,true,false,48,3,13.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2313,L2:T1:I5,2313,2026-03-04T09:00:43.000Z,20514,2026-01-22T00:00:00.000Z,true,true,true,0,3,41.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S1271,L2:T1:I5,1271,2026-03-04T09:00:43.000Z,7076,2026-02-28T00:00:00.000Z,true,true,false,81,3,4.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S2440,L2:T1:I5,2440,2026-03-04T09:00:43.000Z,19775,2026-02-07T00:00:00.000Z,true,true,true,0,7,25.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2842,L2:T1:I5,2842,2026-03-04T09:00:43.000Z,23133,2026-02-23T00:00:00.000Z,true,true,false,20,4,9.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S1987,L2:T1:I5,1987,2026-03-04T09:00:43.000Z,19967,2026-03-01T00:00:00.000Z,true,true,true,0,1,3.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S2548,L2:T1:I5,2548,2026-03-04T09:00:43.000Z,22234,2026-02-05T00:00:00.000Z,true,true,false,89,7,27.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2507,L2:T1:I5,2507,2026-03-04T09:00:43.000Z,7688,2025-12-19T00:00:00.000Z,true,true,true,0,3,75.37549768518518,true,true,false,COVERED,false
L2:T1:I5:S2710,L2:T1:I5,2710,2026-03-04T09:00:43.000Z,27650,2026-03-01T00:00:00.000Z,true,true,true,0,6,3.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S2338,L2:T1:I5,2338,2026-03-04T09:00:43.000Z,29448,2026-01-13T00:00:00.000Z,true,true,true,0,6,50.37549768518519,true,false,false,COVERED,false
L2:T1:I5:S2536,L2:T1:I5,2536,2026-03-04T09:00:43.000Z,18986,2026-02-10T00:00:00.000Z,true,true,true,0,6,22.375497685185184,false,false,false,COVERED,false
L2:T1:I5:S2877,L2:T1:I5,2877,2026-03-04T09:00:43.000Z,3911,2026-03-02T00:00:00.000Z,true,true,true,0,2,2.3754976851851852,false,false,false,COVERED,false
L2:T1:I5:S981,L2:T1:I5,981,2026-03-04T09:00:43.000Z,29097,2026-02-26T00:00:00.000Z,true,true,true,0,3,6.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S2214,L2:T1:I5,2214,2026-03-04T09:00:43.000Z,19557,2026-02-28T00:00:00.000Z,true,true,true,0,3,4.375497685185185,false,false,false,COVERED,false
L2:T1:I5:S1855,L2:T1:I5,1855,2026-03-04T09:00:43.000Z,10761,2026-02-25T00:00:00.000Z,true,true,false,12,10,7.375497685185185,false,false,false,COVERED,false
L3:T0:S2263,L3:T0,2263,2026-02-18T00:00:00.000Z,12025,2026-02-11T00:00:00.000Z,true,true,true,0,7,7,false,false,false,COVERED,false
L3:T0:S689,L3:T0,689,2026-02-18T00:00:00.000Z,21213,2026-01-24T00:00:00.000Z,true,true,true,0,3,25,false,false,false,COVERED,false
L3:T0:S932,L3:T0,932,2026-02-18T00:00:00.000Z,26285,2026-02-10T00:00:00.000Z,true,true,false,43,7,8,false,false,false,COVERED,false
L3:T0:S1753,L3:T0,1753,2026-02-18T00:00:00.000Z,12681,2026-02-05T00:00:00.000Z,true,true,false,329,2,13,false,false,false,COVERED,false
L3:T0:S2781,L3:T0,2781,2026-02-18T00:00:00.000Z,22586,2025-10-28T00:00:00.000Z,true,false,,,4,113,true,true,true,STALE_GT_90D,false
L3:T0:S1855,L3:T0,1855,2026-02-18T00:00:00.000Z,3356,2026-02-01T00:00:00.000Z,true,true,true,0,7,17,false,false,false,COVERED,false
L3:T0:S2820,L3:T0,2820,2026-02-18T00:00:00.000Z,4268,2026-01-20T00:00:00.000Z,true,true,true,0,8,29,false,false,false,COVERED,false
L3:T0:S922,L3:T0,922,2026-02-18T00:00:00.000Z,20952,2026-02-14T00:00:00.000Z,true,true,true,0,9,4,false,false,false,COVERED,false
L3:T0:S2066,L3:T0,2066,2026-02-18T00:00:00.000Z,12863,2026-02-01T00:00:00.000Z,true,true,true,0,4,17,false,false,false,COVERED,false
