lead_id,lead_created_at,score_inquiry_id,score_time,first_broker_response,first_broker_response_hours,inquiry_count,last_inquiry_at,a_eventual_first_scheduled_visit,a_mature_7,a_mature_14,a_mature_30,primary_t1_eligible,primary_t1_label,b30_status,b30_label,b30_positive_inquiry_id,b30_positive_response_event_at,b30_ambiguous_untimed_scheduled_count,b30_timed_scheduled_count,c30_status_maturity14,c30_label_maturity14,c30_positive_inquiry_id,c30_positive_inquiry_at,c30_mature_7,c30_mature_14,c30_mature_30
117,2025-01-26T00:00:00.000000,483,2025-01-31T09:06:29.000000,no_response,36,5,2025-10-30T20:20:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
118,2025-05-22T00:00:00.000000,487,2025-05-30T18:21:01.000000,no_response,31.9,2,2026-02-22T09:55:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
119,2025-01-07T00:00:00.000000,492,2025-01-28T12:49:00.000000,accepted,10.6,5,2026-04-28T14:03:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
120,2026-01-23T00:00:00.000000,497,2026-01-28T18:57:16.000000,accepted,,5,2026-02-05T17:13:27.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,496,2026-01-28T19:44:27.000000,true,true,true
121,2026-06-19T00:00:00.000000,500,2026-06-19T16:46:29.000000,rejected,14.1,4,2026-06-28T19:08:38.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
122,2025-01-29T00:00:00.000000,504,2025-01-29T19:27:45.000000,scheduled_visit,0.5,7,2026-05-06T11:35:00.000000,1,true,true,true,true,1,LABELED,1,504,2025-01-29T19:57:45.000Z,0,2,LABELED,1,504,2025-01-29T19:27:45.000000,true,true,true
123,2026-03-03T00:00:00.000000,515,2026-03-05T08:01:41.000000,scheduled_visit,5.6,6,2026-05-23T08:32:00.000000,1,true,true,true,true,1,LABELED,1,515,2026-03-05T13:37:41.000Z,0,2,LABELED,1,515,2026-03-05T08:01:41.000000,true,true,true
124,2025-10-17T00:00:00.000000,516,2026-03-10T09:04:00.000000,no_response,2.7,1,2026-03-10T09:04:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
125,2025-05-25T00:00:00.000000,518,2025-06-04T16:09:33.000000,accepted,16.8,2,2026-06-07T18:36:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
126,2025-12-13T00:00:00.000000,520,2025-12-19T08:21:49.000000,no_response,10.1,4,2026-03-02T10:06:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
127,2025-06-30T00:00:00.000000,523,2025-07-08T11:55:16.000000,accepted,2.3,4,2026-05-05T13:50:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
128,2026-06-29T00:00:00.000000,533,2026-07-02T08:15:19.000000,rejected,21.8,7,2026-07-09T10:57:01.000000,0,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
129,2026-02-17T00:00:00.000000,536,2026-02-21T15:06:35.000000,scheduled_visit,1.7,4,2026-04-14T20:11:00.000000,1,true,true,true,true,1,LABELED,1,536,2026-02-21T16:48:35.000Z,0,1,LABELED,1,536,2026-02-21T15:06:35.000000,true,true,true
130,2025-05-21T00:00:00.000000,538,2025-05-24T18:23:44.000000,accepted,0.7,2,2026-03-04T18:52:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
131,2025-12-17T00:00:00.000000,544,2025-12-19T09:54:38.000000,accepted,14.3,6,2026-04-30T07:41:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
132,2026-05-18T00:00:00.000000,549,2026-05-19T17:52:00.000000,no_response,3.7,6,2026-06-14T20:22:00.000000,0,true,true,true,true,0,LABELED,1,546,2026-06-14T22:34:00.000Z,0,1,LABELED,1,546,2026-06-14T20:22:00.000000,true,true,false
133,2025-12-26T00:00:00.000000,555,2026-01-01T14:19:08.000000,accepted,11.9,5,2026-06-04T09:52:00.000000,0,true,true,true,true,0,LABELED,1,554,2026-01-03T23:06:16.000Z,0,1,LABELED,1,554,2026-01-03T08:30:16.000000,true,true,true
134,2025-12-27T00:00:00.000000,558,2025-12-29T13:31:14.000000,accepted,1.5,4,2026-04-13T17:06:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
135,2025-07-23T00:00:00.000000,567,2025-07-26T18:25:42.000000,accepted,14.6,8,2026-02-10T10:15:00.000000,0,true,true,true,true,0,LABELED,1,561,2025-08-03T08:02:12.000Z,0,2,LABELED,1,561,2025-08-02T09:20:12.000000,true,true,true
136,2025-12-08T00:00:00.000000,572,2025-12-10T19:39:51.000000,accepted,,7,2026-05-29T15:56:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
137,2026-04-03T00:00:00.000000,577,2026-04-08T09:07:58.000000,no_response,39.5,7,2026-06-11T15:09:00.000000,0,true,true,true,true,0,LABELED,1,576,2026-04-15T22:13:15.000Z,0,3,LABELED,1,576,2026-04-15T16:19:15.000000,true,true,true
138,2025-02-10T00:00:00.000000,584,2025-02-17T16:28:15.000000,scheduled_visit,19.3,2,2025-09-24T16:29:00.000000,1,true,true,true,true,1,LABELED,1,584,2025-02-18T11:46:15.000Z,0,1,LABELED,1,584,2025-02-17T16:28:15.000000,true,true,true
139,2026-01-22T00:00:00.000000,586,2026-02-04T20:17:40.000000,accepted,,2,2026-04-12T17:39:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
140,2025-04-29T00:00:00.000000,588,2025-05-02T09:44:07.000000,scheduled_visit,,5,2026-06-17T07:50:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,1,LABELED,1,588,2025-05-02T09:44:07.000000,true,true,true
141,2026-02-01T00:00:00.000000,592,2026-02-01T12:34:07.000000,no_response,3.1,5,2026-02-13T15:08:17.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
142,2025-10-08T00:00:00.000000,601,2025-10-10T15:47:41.000000,accepted,,8,2026-03-08T12:23:00.000000,0,true,true,true,true,0,LABELED,1,603,2025-10-18T02:04:05.000Z,0,2,LABELED,1,603,2025-10-17T17:10:05.000000,true,true,true
143,2025-04-18T00:00:00.000000,606,2025-04-23T15:50:54.000000,scheduled_visit,,7,2026-06-16T15:10:00.000000,1,true,true,true,true,1,LABELED,1,610,2025-04-25T22:44:29.000Z,1,2,LABELED,1,606,2025-04-23T15:50:54.000000,true,true,true
144,2026-06-30T00:00:00.000000,614,2026-07-01T15:22:29.000000,rejected,0.5,3,2026-07-06T17:26:40.000000,0,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
145,2025-06-16T00:00:00.000000,616,2025-06-23T20:41:01.000000,accepted,,4,2025-11-29T13:57:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
146,2026-03-26T00:00:00.000000,624,2026-03-28T14:12:36.000000,no_response,5.7,7,2026-04-08T14:10:25.000000,0,true,true,true,true,0,LABELED,1,625,2026-03-30T12:52:05.000Z,0,2,LABELED,1,625,2026-03-30T09:34:05.000000,true,true,true
147,2025-07-17T00:00:00.000000,626,2025-07-19T10:37:05.000000,no_response,1.2,1,2025-07-19T10:37:05.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
148,2025-03-18T00:00:00.000000,630,2025-03-19T12:27:03.000000,accepted,18.5,7,2026-03-14T12:51:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,632,2025-03-21T19:22:42.000000,true,true,true
149,2025-06-16T00:00:00.000000,636,2025-06-20T11:47:24.000000,accepted,4.3,7,2026-04-07T16:46:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
150,2026-06-13T00:00:00.000000,644,2026-06-13T17:24:37.000000,no_response,19.3,6,2026-06-23T20:20:13.000000,0,true,true,true,true,0,LABELED,0,,,0,0,CENSORED,,,,false,false,false
151,2025-04-21T00:00:00.000000,650,2025-06-12T18:11:00.000000,no_response,,6,2026-06-17T15:18:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
152,2026-03-29T00:00:00.000000,653,2026-03-31T11:50:39.000000,scheduled_visit,14.5,8,2026-05-03T15:20:00.000000,1,true,true,true,true,1,LABELED,1,653,2026-04-01T02:20:39.000Z,0,1,LABELED,1,653,2026-03-31T11:50:39.000000,true,true,true
153,2026-01-02T00:00:00.000000,667,2026-01-04T14:08:15.000000,scheduled_visit,0.5,8,2026-05-18T18:57:00.000000,1,true,true,true,true,1,LABELED,1,667,2026-01-04T14:38:15.000Z,0,3,LABELED,1,667,2026-01-04T14:08:15.000000,true,true,true
154,2025-08-25T00:00:00.000000,672,2025-08-30T11:54:07.000000,no_response,21.6,6,2025-12-16T09:45:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
155,2025-12-22T00:00:00.000000,675,2026-06-02T13:39:00.000000,no_response,14.4,1,2026-06-02T13:39:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,CENSORED,,,,true,false,false
156,2025-11-14T00:00:00.000000,676,2025-11-26T09:02:28.000000,no_response,12,2,2026-03-07T12:28:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
157,2025-10-28T00:00:00.000000,682,2025-10-31T08:22:53.000000,accepted,6.1,8,2025-12-30T08:27:00.000000,0,true,true,true,true,0,LABELED,1,681,2025-11-02T17:51:27.000Z,0,1,LABELED,1,681,2025-11-02T16:15:27.000000,true,true,true
158,2026-01-23T00:00:00.000000,693,2026-01-25T20:39:35.000000,no_response,26.4,8,2026-02-05T18:20:39.000000,0,true,true,true,true,0,LABELED,1,687,2026-01-29T12:30:44.000Z,0,2,LABELED,1,687,2026-01-29T09:30:44.000000,true,true,true
159,2025-12-01T00:00:00.000000,696,2025-12-05T13:33:57.000000,no_response,0.5,3,2026-06-30T14:00:00.000000,0,true,true,true,true,0,LABELED,1,695,2025-12-13T11:43:58.000Z,0,1,LABELED,1,695,2025-12-13T09:37:58.000000,true,true,true
160,2025-01-31T00:00:00.000000,697,2025-10-16T15:58:00.000000,accepted,,2,2026-05-07T10:17:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
161,2026-06-16T00:00:00.000000,700,2026-06-20T08:07:50.000000,scheduled_visit,2.4,2,2026-06-25T14:08:16.000000,1,true,true,false,true,1,CENSORED,,,,0,0,CENSORED,,,,false,false,false
162,2026-06-28T00:00:00.000000,704,2026-06-29T15:03:40.000000,accepted,0.5,5,2026-07-05T11:06:18.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
163,2025-02-07T00:00:00.000000,707,2025-09-06T12:47:00.000000,accepted,64.5,3,2026-02-04T09:34:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
164,2025-01-03T00:00:00.000000,711,2025-01-05T17:49:32.000000,accepted,5.9,8,2026-02-15T10:49:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
165,2026-01-03T00:00:00.000000,720,2026-01-07T14:53:48.000000,no_response,7.5,6,2026-04-25T20:16:00.000000,0,true,true,true,true,0,LABELED,1,719,2026-01-12T05:48:20.000Z,0,3,LABELED,1,719,2026-01-11T12:00:20.000000,true,true,true
166,2026-04-14T00:00:00.000000,724,2026-04-17T16:13:47.000000,accepted,0.5,6,2026-05-12T08:14:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
167,2026-03-19T00:00:00.000000,729,2026-03-31T15:50:10.000000,scheduled_visit,0.5,1,2026-03-31T15:50:10.000000,1,true,true,true,true,1,LABELED,1,729,2026-03-31T16:20:10.000Z,0,1,LABELED,1,729,2026-03-31T15:50:10.000000,true,true,true
168,2025-11-21T00:00:00.000000,730,2025-11-23T09:23:14.000000,accepted,4.2,6,2026-01-24T14:51:00.000000,0,true,true,true,true,0,LABELED,1,732,2025-11-26T15:34:07.000Z,0,2,LABELED,1,732,2025-11-25T20:10:07.000000,true,true,true
169,2025-08-27T00:00:00.000000,737,2025-09-05T18:27:31.000000,scheduled_visit,1.2,4,2026-04-21T16:16:00.000000,1,true,true,true,true,1,LABELED,1,737,2025-09-05T19:39:31.000Z,0,1,LABELED,1,737,2025-09-05T18:27:31.000000,true,true,true
170,2026-05-15T00:00:00.000000,740,2026-05-15T10:38:34.000000,no_response,13.9,3,2026-05-19T08:08:56.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
171,2025-06-19T00:00:00.000000,745,2025-06-19T09:10:26.000000,scheduled_visit,53.8,4,2026-04-21T10:18:00.000000,1,true,true,true,true,1,LABELED,1,745,2025-06-21T14:58:26.000Z,0,3,LABELED,1,745,2025-06-19T09:10:26.000000,true,true,true
172,2026-04-30T00:00:00.000000,747,2026-05-01T12:54:17.000000,accepted,5.4,7,2026-05-09T16:57:32.000000,0,true,true,true,true,0,LABELED,1,751,2026-05-02T18:53:11.000Z,0,3,LABELED,1,751,2026-05-02T09:17:11.000000,true,true,true
173,2025-10-27T00:00:00.000000,754,2025-11-01T10:38:53.000000,no_response,31.5,1,2025-11-01T10:38:53.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
174,2025-10-23T00:00:00.000000,755,2025-10-25T18:08:18.000000,no_response,0.5,5,2026-06-04T07:44:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
175,2026-02-20T00:00:00.000000,761,2026-02-21T08:18:55.000000,no_response,2.1,4,2026-03-11T08:45:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
176,2025-11-12T00:00:00.000000,764,2025-11-19T11:15:02.000000,accepted,2.3,1,2025-11-19T11:15:02.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
177,2026-04-18T00:00:00.000000,766,2026-04-23T11:11:46.000000,no_response,,5,2026-04-29T08:56:28.000000,0,true,true,true,true,0,LABELED,1,769,2026-04-26T17:48:52.000Z,0,1,LABELED,1,769,2026-04-26T10:42:52.000000,true,true,true
178,2026-04-22T00:00:00.000000,770,2026-04-22T19:02:16.000000,scheduled_visit,3.1,2,2026-04-26T11:20:08.000000,1,true,true,true,true,1,LABELED,1,770,2026-04-22T22:08:16.000Z,0,1,LABELED,1,770,2026-04-22T19:02:16.000000,true,true,true
179,2025-12-28T00:00:00.000000,774,2025-12-31T17:16:12.000000,accepted,13.7,3,2026-02-26T14:41:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
180,2025-07-15T00:00:00.000000,778,2025-07-18T19:13:32.000000,scheduled_visit,8.3,7,2026-02-16T18:30:00.000000,1,true,true,true,true,1,LABELED,1,778,2025-07-19T03:31:32.000Z,0,1,LABELED,1,778,2025-07-18T19:13:32.000000,true,true,true
181,2025-12-18T00:00:00.000000,782,2025-12-19T08:24:30.000000,accepted,,1,2025-12-19T08:24:30.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
182,2026-06-22T00:00:00.000000,787,2026-06-22T16:15:07.000000,no_response,4.1,6,2026-07-01T13:55:54.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
183,2026-05-04T00:00:00.000000,790,2026-05-13T18:11:41.000000,accepted,0.5,3,2026-05-15T19:54:06.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
184,2026-04-22T00:00:00.000000,792,2026-05-01T10:38:01.000000,accepted,5.9,2,2026-05-04T17:28:29.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,793,2026-05-04T17:28:29.000000,true,true,true
185,2025-10-18T00:00:00.000000,797,2025-10-18T08:57:47.000000,scheduled_visit,,5,2026-04-18T14:55:00.000000,1,true,true,true,true,1,LABELED,1,796,2025-10-25T05:51:43.000Z,1,1,LABELED,1,797,2025-10-18T08:57:47.000000,true,true,true
186,2026-06-09T00:00:00.000000,804,2026-06-09T11:45:01.000000,accepted,,8,2026-06-22T08:19:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,CENSORED,,,,false,false,false
187,2025-07-17T00:00:00.000000,809,2025-09-16T18:15:00.000000,rejected,4.9,4,2026-04-18T13:16:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
188,2026-02-08T00:00:00.000000,816,2026-02-11T19:47:17.000000,no_response,1.9,7,2026-06-11T07:23:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
189,2025-04-14T00:00:00.000000,818,2025-04-24T16:09:11.000000,scheduled_visit,,2,2026-01-25T17:18:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,0,LABELED,1,818,2025-04-24T16:09:11.000000,true,true,true
190,2025-06-10T00:00:00.000000,824,2025-06-12T13:15:00.000000,scheduled_visit,41.1,6,2026-05-09T20:26:00.000000,1,true,true,true,true,1,LABELED,1,824,2025-06-14T06:21:00.000Z,0,1,LABELED,1,824,2025-06-12T13:15:00.000000,true,true,true
191,2025-03-15T00:00:00.000000,829,2025-04-20T20:49:00.000000,no_response,7.1,7,2026-06-04T13:24:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
192,2025-07-22T00:00:00.000000,834,2025-07-27T11:07:28.000000,rejected,,3,2025-08-30T12:26:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
193,2025-07-23T00:00:00.000000,837,2025-07-31T16:56:11.000000,accepted,2.2,3,2026-05-03T10:01:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
194,2025-05-17T00:00:00.000000,841,2025-05-20T12:19:15.000000,no_response,0.7,4,2025-07-05T15:48:00.000000,0,true,true,true,true,0,LABELED,1,842,2025-05-28T04:45:40.000Z,0,2,LABELED,1,842,2025-05-27T18:51:40.000000,true,true,true
195,2025-01-16T00:00:00.000000,847,2025-01-17T18:22:38.000000,scheduled_visit,22.2,7,2026-06-09T20:45:00.000000,1,true,true,true,true,1,LABELED,1,847,2025-01-18T16:34:38.000Z,0,2,LABELED,1,847,2025-01-17T18:22:38.000000,true,true,true
196,2025-07-15T00:00:00.000000,850,2025-07-19T15:00:29.000000,accepted,,3,2026-06-04T11:51:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
197,2025-12-15T00:00:00.000000,853,2025-12-18T19:55:06.000000,no_response,13.3,5,2025-12-27T16:58:36.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
198,2026-04-12T00:00:00.000000,859,2026-04-12T20:21:35.000000,accepted,3.1,6,2026-06-29T10:07:00.000000,0,true,true,true,true,0,LABELED,1,858,2026-04-21T03:46:17.000Z,0,2,LABELED,1,858,2026-04-20T13:10:17.000000,true,true,true
199,2026-04-23T00:00:00.000000,864,2026-04-27T13:45:24.000000,accepted,9.3,1,2026-04-27T13:45:24.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
200,2025-07-24T00:00:00.000000,866,2025-07-31T18:29:14.000000,accepted,6,3,2025-10-14T10:38:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
201,2025-12-17T00:00:00.000000,868,2025-12-25T16:36:34.000000,accepted,26.1,4,2026-04-26T11:52:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
202,2025-02-14T00:00:00.000000,877,2025-02-19T12:42:27.000000,accepted,41.7,7,2026-04-21T20:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
203,2026-06-19T00:00:00.000000,879,2026-06-22T07:13:28.000000,rejected,17.8,4,2026-07-02T09:36:29.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
204,2025-06-13T00:00:00.000000,883,2025-10-04T13:22:00.000000,accepted,5.6,1,2025-10-04T13:22:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
205,2026-05-20T00:00:00.000000,884,2026-05-21T11:29:41.000000,no_response,,1,2026-05-21T11:29:41.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
206,2025-09-03T00:00:00.000000,891,2025-09-04T15:52:59.000000,accepted,4.6,8,2026-02-10T12:24:00.000000,0,true,true,true,true,0,LABELED,1,889,2025-09-06T08:45:12.000Z,0,2,LABELED,1,889,2025-09-05T18:51:12.000000,true,true,true
207,2025-11-21T00:00:00.000000,893,2025-12-03T09:16:31.000000,scheduled_visit,38.3,1,2025-12-03T09:16:31.000000,1,true,true,true,true,1,LABELED,1,893,2025-12-04T23:34:31.000Z,0,1,LABELED,1,893,2025-12-03T09:16:31.000000,true,true,true
208,2025-10-10T00:00:00.000000,894,2025-10-14T18:07:12.000000,rejected,24,7,2026-05-25T17:08:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
209,2025-03-13T00:00:00.000000,903,2025-03-13T15:33:01.000000,rejected,17.5,5,2026-01-02T08:02:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
210,2025-06-14T00:00:00.000000,907,2025-06-16T09:05:56.000000,no_response,1.5,5,2025-08-06T15:06:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
211,2025-04-18T00:00:00.000000,911,2025-04-28T08:18:32.000000,accepted,,1,2025-04-28T08:18:32.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
212,2026-01-16T00:00:00.000000,914,2026-01-17T19:14:01.000000,scheduled_visit,0.5,5,2026-03-03T10:24:00.000000,1,true,true,true,true,1,LABELED,1,914,2026-01-17T19:44:01.000Z,0,2,LABELED,1,914,2026-01-17T19:14:01.000000,true,true,true
213,2025-07-14T00:00:00.000000,920,2025-07-16T20:06:44.000000,scheduled_visit,17.3,6,2026-06-14T14:05:00.000000,1,true,true,true,true,1,LABELED,1,920,2025-07-17T13:24:44.000Z,0,2,LABELED,1,920,2025-07-16T20:06:44.000000,true,true,true
214,2026-04-08T00:00:00.000000,924,2026-04-20T14:11:40.000000,rejected,9.1,2,2026-04-21T11:04:27.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
215,2025-04-04T00:00:00.000000,925,2026-04-15T18:12:00.000000,accepted,8.4,1,2026-04-15T18:12:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
216,2025-10-10T00:00:00.000000,933,2025-10-14T17:23:19.000000,scheduled_visit,47.2,8,2025-10-22T19:40:43.000000,1,true,true,true,true,1,LABELED,1,933,2025-10-16T16:35:19.000Z,0,2,LABELED,1,933,2025-10-14T17:23:19.000000,true,true,true
217,2025-08-15T00:00:00.000000,934,2025-08-17T09:12:36.000000,rejected,17.7,6,2026-01-24T18:08:00.000000,0,true,true,true,true,0,LABELED,1,937,2025-08-25T17:01:04.000Z,0,2,LABELED,1,937,2025-08-25T15:37:04.000000,true,true,true
218,2025-01-29T00:00:00.000000,940,2025-08-14T10:36:00.000000,accepted,,5,2026-06-25T11:14:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
219,2026-06-28T00:00:00.000000,946,2026-07-01T09:57:06.000000,accepted,23.6,5,2026-07-06T13:09:14.000000,0,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
220,2025-12-07T00:00:00.000000,950,2025-12-15T18:08:18.000000,accepted,,1,2025-12-15T18:08:18.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
221,2026-06-29T00:00:00.000000,951,2026-07-04T13:17:56.000000,accepted,12.4,2,2026-07-09T08:19:36.000000,0,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
222,2025-02-10T00:00:00.000000,960,2025-02-11T12:23:26.000000,rejected,2.2,8,2026-05-26T18:27:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
223,2026-02-15T00:00:00.000000,961,2026-04-13T20:24:00.000000,accepted,1.2,1,2026-04-13T20:24:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
224,2026-02-28T00:00:00.000000,963,2026-03-08T20:00:22.000000,accepted,3.8,3,2026-03-11T15:10:50.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
225,2025-12-01T00:00:00.000000,967,2025-12-07T11:53:52.000000,rejected,3.9,4,2026-05-06T11:37:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
226,2025-03-14T00:00:00.000000,969,2025-03-14T16:11:44.000000,accepted,2,1,2025-03-14T16:11:44.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
227,2026-04-11T00:00:00.000000,971,2026-04-12T09:11:19.000000,accepted,,2,2026-04-20T12:42:03.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
228,2025-10-10T00:00:00.000000,973,2025-10-14T17:18:16.000000,rejected,14.4,5,2026-03-11T20:53:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
229,2026-06-10T00:00:00.000000,978,2026-06-10T10:06:12.000000,scheduled_visit,1.7,5,2026-06-21T18:45:47.000000,1,true,true,true,true,1,LABELED,1,978,2026-06-10T11:48:12.000Z,0,2,CENSORED,,,,false,false,false
230,2025-01-28T00:00:00.000000,987,2025-02-06T08:36:47.000000,rejected,8.8,6,2026-04-20T20:21:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
