spot_id,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
335,false,2,0,basic,3,6,7.0,43,new,concrete,"[""parking"", ""meeting_rooms"", ""rooftop"", ""cafeteria""]"
336,false,0,0,cctv,5,18,0.0,1,fair,ceramic,"[""meeting_rooms"", ""conference_room"", ""security_booth"", ""cafeteria""]"
337,false,8,0,basic,0,6,7.0,49,good,polished_concrete,[]
338,true,0,,cctv,0,6,0.0,2,fair,wood,[]
339,true,2,6,none,7,6,0.0,1,good,carpet,[]
340,true,13,0,full,9,4,3.0,12,new,polished_concrete,"[""security_booth"", ""loading_dock"", ""rooftop""]"
341,true,0,0,full,4,11,,0,good,ceramic,[]
342,false,4,0,cctv,1,2,3.3,33,fair,concrete,"[""lounge"", ""storage"", ""gym"", ""parking""]"
343,false,14,19,basic,1,4,,43,good,ceramic,"[""cafeteria"", ""conference_room"", ""meeting_rooms""]"
344,false,5,0,basic,0,2,0.0,2,needs_renovation,polished_concrete,"[""gym""]"
345,true,0,0,basic,2,3,8.4,21,fair,polished_concrete,"[""gym"", ""parking"", ""reception"", ""storage""]"
346,false,10,,cctv,0,1,3.3,7,needs_renovation,carpet,[]
347,true,0,,cctv,3,1,4.6,3,good,,"[""rooftop"", ""conference_room"", ""lounge"", ""parking""]"
348,true,0,,full,6,14,,118,fair,concrete,"[""security_booth""]"
349,true,2,0,none,2,1,3.4,23,good,wood,"[""loading_dock""]"
350,true,1,0,basic,5,50,8.1,489,fair,concrete,"[""storage"", ""lounge""]"
351,false,4,0,cctv,2,1,7.7,12,good,polished_concrete,"[""conference_room"", ""reception"", ""lounge"", ""loading_dock""]"
352,true,0,17,basic,0,0,5.3,4,good,ceramic,"[""meeting_rooms"", ""parking"", ""cafeteria""]"
353,false,0,,cctv,0,3,8.6,27,new,wood,"[""gym"", ""security_booth"", ""loading_dock"", ""parking""]"
354,true,0,0,basic,6,38,,1,good,ceramic,"[""parking""]"
355,false,3,0,cctv,7,17,9.6,140,needs_renovation,wood,"[""conference_room"", ""rooftop""]"
356,false,0,0,basic,2,1,4.8,5,new,wood,"[""cafeteria"", ""meeting_rooms"", ""kitchen""]"
357,true,5,0,full,20,14,10.1,77,good,ceramic,"[""parking"", ""lounge"", ""kitchen"", ""cafeteria""]"
358,true,10,5,none,2,1,3.7,17,good,concrete,"[""cafeteria""]"
359,false,0,4,basic,0,6,7.3,43,good,wood,"[""reception"", ""loading_dock""]"
360,true,16,0,basic,0,0,3.0,26,new,concrete,"[""kitchen"", ""meeting_rooms"", ""gym""]"
361,false,0,,full,0,0,2.9,21,needs_renovation,concrete,"[""security_booth""]"
362,false,12,0,none,4,2,,5,new,concrete,"[""gym""]"
363,true,9,5,none,8,7,6.7,22,good,concrete,[]
364,false,0,0,cctv,8,5,10.6,24,fair,concrete,[]
365,false,0,2,cctv,0,46,0.0,3,good,,[]
366,true,12,,cctv,0,11,8.1,116,good,polished_concrete,"[""cafeteria""]"
367,true,2,0,full,0,48,0.0,2,fair,concrete,[]
368,true,5,0,basic,1,5,0.0,2,good,ceramic,[]
369,true,0,,basic,0,35,6.1,331,new,concrete,[]
370,false,8,,basic,5,4,0.0,1,good,polished_concrete,"[""loading_dock"", ""conference_room"", ""storage""]"
371,true,4,4,basic,0,1,4.5,10,new,concrete,"[""storage"", ""cafeteria""]"
372,false,14,0,basic,9,4,4.9,0,needs_renovation,concrete,"[""meeting_rooms""]"
373,false,0,1,none,3,3,2.7,9,new,ceramic,[]
374,true,18,6,basic,0,1,2.4,9,good,wood,"[""conference_room"", ""meeting_rooms"", ""reception""]"
375,true,4,0,cctv,1,3,8.7,24,good,concrete,"[""kitchen"", ""loading_dock"", ""storage"", ""gym""]"
376,false,0,0,basic,20,6,3.1,3,good,concrete,[]
377,true,13,8,cctv,0,26,0.0,0,new,ceramic,"[""storage"", ""cafeteria"", ""lounge"", ""gym""]"
378,true,4,,none,10,4,5.1,5,fair,concrete,"[""conference_room""]"
379,true,0,16,cctv,0,0,4.4,8,fair,wood,"[""gym"", ""parking"", ""kitchen""]"
380,true,4,0,cctv,0,51,,2,fair,polished_concrete,[]
381,true,0,0,cctv,1,0,4.3,2,good,polished_concrete,"[""parking""]"
382,false,0,0,basic,2,3,3.3,36,new,carpet,"[""parking"", ""gym""]"
383,true,18,0,basic,0,13,,2,good,concrete,"[""storage"", ""gym"", ""loading_dock"", ""meeting_rooms""]"
384,true,0,0,basic,0,33,,5,fair,ceramic,[]
385,false,1,0,full,1,22,7.5,216,fair,concrete,"[""meeting_rooms"", ""conference_room"", ""storage""]"
386,true,5,,basic,0,10,0.0,3,good,concrete,[]
387,true,0,2,none,0,14,,242,good,polished_concrete,[]
388,true,7,,full,0,5,3.6,60,good,polished_concrete,[]
389,false,13,0,none,0,3,8.7,38,good,concrete,"[""lounge""]"
390,true,33,1,basic,28,12,0.0,2,good,polished_concrete,[]
391,false,0,0,none,3,2,2.8,3,fair,ceramic,"[""kitchen""]"
392,true,5,0,none,0,1,5.4,3,new,ceramic,"[""meeting_rooms"", ""security_booth""]"
393,true,6,0,basic,6,2,3.7,16,good,,"[""security_booth""]"
394,true,0,,none,0,0,4.5,5,good,,"[""lounge"", ""cafeteria""]"
395,true,4,,cctv,0,2,3.3,45,good,concrete,[]
396,false,33,0,basic,0,24,8.7,226,good,,"[""reception"", ""kitchen"", ""storage""]"
397,false,2,0,cctv,28,21,7.5,108,needs_renovation,polished_concrete,"[""lounge"", ""loading_dock""]"
398,true,29,0,cctv,4,6,7.9,44,fair,polished_concrete,[]
399,true,3,0,none,0,48,0.0,1,fair,ceramic,"[""loading_dock"", ""cafeteria"", ""storage""]"
400,true,40,0,basic,1,1,4.8,4,fair,,"[""meeting_rooms""]"
401,false,1,0,basic,4,5,4.6,54,good,carpet,"[""reception"", ""cafeteria"", ""lounge""]"
402,false,0,,basic,0,0,7.3,9,fair,concrete,"[""reception"", ""gym"", ""conference_room""]"
403,true,0,0,basic,0,0,3.3,16,new,polished_concrete,"[""kitchen"", ""parking"", ""lounge"", ""gym""]"
404,true,4,0,basic,0,3,,22,fair,ceramic,[]
405,false,0,0,cctv,2,5,2.8,129,good,polished_concrete,"[""kitchen"", ""storage"", ""cafeteria"", ""lounge""]"
406,true,8,0,basic,28,10,3.3,7,good,concrete,"[""kitchen"", ""meeting_rooms"", ""storage""]"
407,true,5,0,cctv,0,4,2.5,30,good,ceramic,"[""reception"", ""gym"", ""cafeteria""]"
408,false,11,8,cctv,0,3,0.0,2,fair,,"[""cafeteria"", ""lounge"", ""storage""]"
409,true,0,0,full,12,5,3.4,12,fair,ceramic,[]
410,true,12,0,cctv,0,4,4.1,11,new,wood,[]
411,true,10,1,cctv,0,9,9.2,94,fair,ceramic,[]
412,true,8,0,full,6,3,4.5,11,good,concrete,[]
413,false,0,,cctv,0,0,,4,good,,[]
414,true,5,8,none,0,0,3.8,7,good,ceramic,"[""loading_dock"", ""meeting_rooms"", ""security_booth"", ""lounge""]"
415,true,0,,cctv,0,6,8.7,62,good,concrete,"[""lounge"", ""storage"", ""meeting_rooms"", ""rooftop""]"
416,true,0,0,none,6,3,4.2,4,new,wood,"[""lounge"", ""security_booth""]"
417,true,14,,none,3,9,3.6,173,good,ceramic,"[""reception""]"
418,false,6,0,basic,9,3,3.4,4,good,ceramic,"[""conference_room"", ""security_booth"", ""rooftop""]"
419,true,5,3,cctv,2,2,4.4,18,good,concrete,"[""meeting_rooms"", ""security_booth"", ""reception"", ""cafeteria""]"
420,true,0,0,basic,13,6,3.0,19,good,ceramic,"[""kitchen"", ""conference_room"", ""reception""]"
421,true,4,,cctv,2,5,7.4,36,new,concrete,[]
422,true,0,,none,7,28,,2,fair,concrete,"[""reception"", ""kitchen""]"
423,true,0,0,full,9,7,3.5,92,good,concrete,"[""storage"", ""loading_dock"", ""rooftop""]"
424,true,0,0,cctv,0,1,,12,good,concrete,[]
425,true,0,,cctv,2,73,3.7,726,good,wood,"[""kitchen"", ""storage""]"
426,false,19,0,full,15,8,,49,good,concrete,"[""meeting_rooms"", ""gym""]"
427,false,11,0,full,2,3,2.8,14,fair,concrete,[]
428,true,0,0,basic,12,5,3.9,5,needs_renovation,ceramic,[]
429,true,0,0,basic,2,0,2.0,7,good,polished_concrete,[]
430,true,1,0,cctv,0,6,,103,good,concrete,"[""loading_dock"", ""cafeteria""]"
431,true,0,5,basic,0,0,4.2,14,good,concrete,[]
432,false,4,0,full,0,24,7.2,241,good,concrete,"[""loading_dock"", ""kitchen"", ""parking"", ""conference_room""]"
433,false,35,0,cctv,3,69,6.4,667,fair,ceramic,"[""conference_room""]"
434,true,0,0,basic,6,38,10.2,360,good,ceramic,[]
435,false,0,0,full,0,5,10.4,47,good,concrete,"[""reception"", ""meeting_rooms"", ""security_booth"", ""kitchen""]"
436,true,14,0,cctv,0,2,3.4,2,fair,polished_concrete,"[""kitchen""]"
437,false,8,,cctv,8,6,,23,good,wood,"[""cafeteria"", ""meeting_rooms"", ""reception"", ""rooftop""]"
438,true,13,0,cctv,2,0,3.9,5,fair,polished_concrete,"[""conference_room"", ""rooftop"", ""loading_dock""]"
439,true,11,0,none,0,1,9.7,16,new,concrete,[]
440,false,19,,basic,9,6,3.1,15,good,polished_concrete,"[""security_booth"", ""cafeteria"", ""loading_dock"", ""conference_room""]"
441,false,0,,basic,0,3,3.9,3,good,wood,"[""rooftop"", ""loading_dock"", ""cafeteria"", ""gym""]"
442,true,0,0,full,10,6,3.2,74,good,ceramic,"[""reception""]"
443,true,0,0,none,23,13,2.7,111,fair,concrete,"[""reception"", ""rooftop"", ""meeting_rooms""]"
444,true,0,0,none,0,1,3.1,27,good,,[]
445,true,15,0,cctv,25,12,2.3,26,new,concrete,[]
446,true,0,0,none,10,4,2.3,41,new,wood,"[""rooftop"", ""reception"", ""cafeteria""]"
447,true,2,,basic,0,3,0.0,2,fair,polished_concrete,"[""cafeteria"", ""kitchen"", ""storage""]"
448,true,5,0,cctv,0,1,2.4,4,fair,ceramic,[]
449,false,0,0,full,2,11,8.4,97,fair,wood,"[""kitchen""]"
450,true,0,4,cctv,8,4,8.4,9,good,ceramic,"[""loading_dock"", ""kitchen""]"
451,true,9,,none,0,8,8.0,77,good,concrete,"[""parking""]"
452,true,2,0,none,2,3,4.1,17,fair,concrete,"[""meeting_rooms"", ""parking""]"
453,false,0,,basic,17,8,6.5,23,fair,ceramic,[]
454,true,0,0,cctv,5,4,3.9,38,good,polished_concrete,"[""loading_dock"", ""lounge""]"
455,true,5,0,cctv,0,1,2.8,20,new,concrete,"[""gym""]"
456,true,14,0,cctv,30,17,5.1,48,needs_renovation,wood,"[""kitchen"", ""parking""]"
457,true,2,1,cctv,7,3,3.2,2,needs_renovation,carpet,"[""storage"", ""gym""]"
458,false,11,,basic,3,2,4.1,5,good,concrete,[]
459,false,0,0,cctv,7,9,8.3,49,good,concrete,[]
460,false,13,0,basic,25,10,3.6,12,fair,carpet,"[""conference_room"", ""kitchen"", ""loading_dock""]"
461,false,2,0,basic,7,3,3.1,7,good,wood,"[""conference_room"", ""cafeteria"", ""rooftop"", ""kitchen""]"
462,false,3,0,none,2,0,2.8,8,good,wood,[]
463,false,2,,basic,0,4,8.5,47,new,,[]
464,false,5,0,cctv,0,2,5.3,8,good,concrete,"[""rooftop""]"
465,false,5,0,cctv,0,2,4.5,25,new,polished_concrete,"[""rooftop""]"
466,false,5,13,full,3,26,0.0,1,fair,concrete,[]
467,false,0,0,basic,24,11,8.4,18,good,ceramic,"[""meeting_rooms""]"
468,false,25,0,basic,0,18,0.0,3,needs_renovation,concrete,[]
469,true,38,0,none,14,7,2.4,38,good,polished_concrete,[]
470,false,0,1,cctv,4,24,,225,good,ceramic,"[""lounge"", ""rooftop""]"
471,true,5,0,basic,0,9,,5,fair,concrete,"[""cafeteria"", ""kitchen"", ""security_booth""]"
472,true,0,0,basic,26,20,4.4,178,good,wood,"[""storage"", ""conference_room""]"
473,true,0,0,cctv,0,2,3.2,8,good,concrete,[]
474,false,0,0,full,0,7,0.0,2,new,wood,[]
475,true,3,0,none,7,4,4.0,2,good,,"[""reception"", ""conference_room""]"
476,true,0,0,full,0,29,,3,needs_renovation,wood,"[""conference_room""]"
477,false,4,14,none,7,2,4.7,3,new,concrete,[]
478,true,14,0,basic,0,2,0.0,1,new,concrete,[]
479,true,0,,basic,8,2,2.6,12,good,concrete,[]
480,true,11,0,cctv,0,4,,48,fair,ceramic,"[""storage"", ""reception"", ""conference_room""]"
481,true,0,0,full,0,0,3.4,2,fair,ceramic,[]
482,true,28,0,none,1,2,3.3,4,good,polished_concrete,[]
483,false,15,1,basic,4,6,6.6,21,good,carpet,"[""security_booth"", ""storage""]"
484,true,9,0,cctv,24,15,2.1,195,fair,carpet,"[""conference_room"", ""loading_dock"", ""kitchen""]"
485,false,0,0,cctv,13,5,2.5,6,good,ceramic,"[""kitchen"", ""parking""]"
486,true,0,0,cctv,0,0,3.9,4,good,concrete,[]
487,true,0,0,basic,2,2,3.2,10,good,polished_concrete,"[""loading_dock""]"
488,true,14,0,basic,0,2,2.6,3,good,polished_concrete,"[""conference_room"", ""lounge"", ""loading_dock"", ""rooftop""]"
489,true,37,0,cctv,0,0,2.6,5,fair,carpet,[]
490,true,0,,basic,1,5,,45,fair,ceramic,"[""parking"", ""meeting_rooms"", ""security_booth""]"
491,false,34,0,basic,0,7,0.0,3,new,carpet,"[""conference_room""]"
492,false,0,0,full,0,0,,5,needs_renovation,concrete,"[""reception"", ""parking""]"
493,true,2,0,none,0,11,2.2,256,new,concrete,"[""rooftop"", ""cafeteria"", ""kitchen"", ""reception""]"
494,true,0,0,none,6,73,,6,fair,wood,"[""meeting_rooms""]"
495,true,0,0,basic,0,3,0.0,8,new,,"[""gym"", ""conference_room""]"
496,false,0,0,basic,0,4,10.3,43,good,concrete,"[""kitchen""]"
497,false,6,0,full,0,22,,225,good,polished_concrete,[]
498,false,0,0,basic,23,8,5.3,2,fair,concrete,[]
499,false,30,0,cctv,0,0,,2,new,concrete,"[""parking"", ""security_booth""]"
500,false,15,0,cctv,0,21,6.5,204,needs_renovation,carpet,"[""kitchen""]"
501,true,0,,cctv,0,0,2.0,14,fair,ceramic,[]
502,true,0,0,basic,0,1,8.4,18,good,concrete,"[""security_booth"", ""conference_room"", ""cafeteria"", ""storage""]"
503,true,22,0,cctv,0,0,3.6,8,fair,,[]
504,false,1,,cctv,0,3,9.3,39,fair,ceramic,"[""lounge"", ""parking"", ""gym""]"
505,true,1,0,full,0,0,4.1,6,good,polished_concrete,[]
506,true,0,0,basic,0,1,4.3,1,good,concrete,[]
507,true,0,0,basic,0,13,7.0,120,good,ceramic,"[""parking"", ""lounge"", ""gym"", ""kitchen""]"
508,true,7,2,cctv,7,7,0.0,1,fair,concrete,"[""security_booth"", ""storage""]"
509,true,0,,basic,0,1,11.1,11,good,wood,[]
510,false,4,0,basic,2,14,9.1,146,needs_renovation,wood,[]
511,false,0,0,cctv,2,2,5.0,4,fair,ceramic,"[""lounge"", ""parking""]"
512,true,12,0,basic,2,1,,6,fair,concrete,[]
513,true,6,0,cctv,3,15,10.2,141,fair,,"[""security_booth"", ""reception"", ""rooftop""]"
514,false,38,0,basic,10,10,8.6,57,good,ceramic,"[""security_booth"", ""lounge"", ""cafeteria"", ""storage""]"
515,true,2,0,basic,0,1,3.1,19,new,concrete,[]
516,false,4,4,cctv,9,4,,4,needs_renovation,concrete,[]
517,true,23,0,basic,5,9,9.5,69,good,concrete,"[""lounge"", ""kitchen"", ""rooftop"", ""reception""]"
518,true,10,4,full,0,1,3.4,14,good,,"[""cafeteria"", ""rooftop"", ""parking""]"
519,false,11,0,cctv,0,1,2.8,28,good,polished_concrete,[]
520,true,37,0,none,0,2,5.3,1,good,polished_concrete,"[""gym""]"
521,true,0,0,cctv,7,3,2.9,5,good,concrete,"[""reception""]"
522,false,0,0,basic,0,10,5.2,93,good,ceramic,"[""loading_dock"", ""rooftop"", ""reception""]"
523,true,0,0,cctv,14,4,4.9,1,fair,,"[""gym"", ""loading_dock"", ""conference_room""]"
524,true,16,0,none,0,12,0.0,2,new,wood,"[""conference_room""]"
525,true,4,0,none,5,7,9.5,45,good,concrete,[]
526,true,0,0,cctv,1,22,,0,good,concrete,[]
527,true,0,0,full,3,2,2.5,13,fair,ceramic,[]
528,true,0,0,basic,2,14,5.3,123,fair,wood,[]
529,true,13,0,cctv,0,2,,15,good,wood,"[""security_booth"", ""storage"", ""rooftop""]"
530,false,16,,cctv,0,0,3.1,2,new,concrete,"[""storage"", ""gym"", ""loading_dock""]"
531,false,0,1,cctv,0,1,2.5,22,fair,polished_concrete,"[""lounge"", ""meeting_rooms""]"
532,true,0,0,none,0,3,3.0,81,fair,concrete,"[""cafeteria"", ""kitchen"", ""security_booth""]"
533,true,0,0,basic,0,1,4.3,3,good,concrete,[]
534,true,10,0,basic,0,0,3.2,6,good,ceramic,"[""parking"", ""kitchen""]"
535,true,1,0,basic,9,3,3.6,11,good,concrete,[]
536,true,2,0,cctv,1,24,0.0,1,good,polished_concrete,[]
537,true,5,5,cctv,0,1,,14,new,concrete,"[""meeting_rooms"", ""parking"", ""reception""]"
538,true,11,0,cctv,5,4,5.1,28,good,wood,[]
539,false,13,,none,2,1,,20,fair,ceramic,[]
540,true,39,0,none,0,2,2.2,2,fair,concrete,"[""kitchen""]"
541,true,17,5,cctv,30,27,0.0,3,good,polished_concrete,[]
542,true,10,13,basic,25,8,2.7,2,fair,carpet,[]
543,true,8,0,cctv,0,8,0.0,1,fair,carpet,[]
544,true,12,,none,0,2,1.2,4,fair,polished_concrete,"[""parking"", ""kitchen"", ""reception"", ""lounge""]"
545,true,6,0,basic,0,1,,11,new,,"[""reception"", ""meeting_rooms"", ""loading_dock""]"
546,true,0,0,basic,0,0,,5,fair,wood,[]
547,true,0,0,cctv,3,102,,2,fair,,[]
548,true,1,0,full,5,1,,0,good,wood,"[""security_booth""]"
549,false,6,19,cctv,0,4,0.0,3,fair,ceramic,[]
550,false,11,0,basic,0,2,3.1,9,new,ceramic,"[""rooftop""]"
551,false,12,0,basic,2,31,8.4,294,new,concrete,[]
552,true,0,,cctv,20,6,,4,fair,concrete,[]
553,false,1,0,basic,0,1,,12,good,concrete,[]
554,false,0,,basic,0,1,3.7,0,fair,concrete,"[""loading_dock"", ""meeting_rooms"", ""conference_room"", ""security_booth""]"
555,true,2,2,basic,3,2,2.7,2,fair,polished_concrete,"[""parking""]"
556,true,32,17,cctv,10,9,9.9,52,new,ceramic,[]
557,false,2,0,basic,28,27,7.1,160,new,ceramic,"[""meeting_rooms""]"
558,false,0,0,cctv,3,26,9.2,213,fair,carpet,"[""kitchen"", ""lounge""]"
559,true,5,1,full,2,3,7.9,27,needs_renovation,carpet,"[""parking""]"
560,false,0,0,cctv,0,7,6.8,80,fair,concrete,"[""loading_dock"", ""reception"", ""storage"", ""meeting_rooms""]"
561,false,5,,none,3,2,4.0,6,new,carpet,[]
562,true,14,0,full,0,5,2.4,122,good,ceramic,[]
563,false,0,0,none,7,33,,1,good,polished_concrete,"[""meeting_rooms"", ""reception"", ""security_booth""]"
564,true,0,0,basic,3,2,4.3,0,fair,concrete,"[""security_booth"", ""parking"", ""loading_dock""]"
565,true,35,,none,0,70,8.3,677,fair,ceramic,[]
566,false,0,0,cctv,0,3,3.4,26,new,concrete,"[""loading_dock"", ""gym""]"
567,true,0,0,basic,3,33,0.0,2,new,concrete,"[""loading_dock"", ""meeting_rooms""]"
568,false,20,0,basic,2,1,,8,new,carpet,"[""loading_dock""]"
569,true,0,,basic,0,0,5.3,5,good,polished_concrete,"[""parking"", ""security_booth"", ""storage""]"
570,true,13,0,cctv,2,2,3.1,7,good,wood,[]
571,true,2,0,full,0,10,8.0,81,good,ceramic,"[""lounge"", ""storage""]"
572,true,10,,full,0,0,3.6,3,good,carpet,"[""reception""]"
573,false,6,,basic,0,11,,118,good,wood,"[""rooftop"", ""conference_room"", ""parking""]"
574,true,3,,basic,1,2,2.9,4,new,concrete,"[""parking""]"
575,true,9,,basic,0,0,2.8,19,new,concrete,[]
576,false,0,1,cctv,0,36,7.6,357,good,concrete,"[""rooftop"", ""lounge"", ""security_booth"", ""conference_room""]"
577,true,3,0,none,2,1,3.2,3,new,wood,"[""storage"", ""rooftop"", ""security_booth""]"
578,false,13,0,basic,9,3,,4,good,,[]
579,true,6,0,none,0,3,9.2,33,good,concrete,[]
580,true,0,0,full,3,3,3.5,5,fair,concrete,"[""storage""]"
581,true,0,,cctv,3,9,0.0,3,good,wood,"[""security_booth""]"
582,true,0,0,none,10,8,2.4,71,new,polished_concrete,"[""lounge""]"
583,true,0,,cctv,1,3,5.1,2,good,polished_concrete,"[""cafeteria"", ""reception"", ""storage"", ""parking""]"
584,true,0,0,basic,2,0,3.2,5,good,,[]
585,true,0,0,none,3,7,,1,good,concrete,"[""lounge"", ""meeting_rooms"", ""cafeteria""]"
586,true,9,0,basic,16,21,7.8,145,needs_renovation,,"[""rooftop"", ""loading_dock""]"
587,true,1,0,full,0,13,8.0,137,fair,concrete,"[""loading_dock"", ""rooftop"", ""lounge""]"
588,true,0,0,basic,2,3,3.8,23,fair,wood,"[""security_booth""]"
589,false,7,0,cctv,0,0,,7,fair,concrete,"[""storage"", ""lounge"", ""meeting_rooms"", ""reception""]"
590,true,0,,cctv,0,38,0.0,1,good,concrete,[]
591,true,15,0,none,2,8,,66,new,concrete,[]
592,false,0,0,basic,1,2,7.4,27,good,wood,"[""conference_room"", ""meeting_rooms"", ""reception""]"
593,true,8,0,none,7,3,3.4,6,good,wood,"[""gym"", ""rooftop"", ""conference_room""]"
594,false,27,0,full,1,8,6.2,73,needs_renovation,wood,"[""lounge"", ""rooftop""]"
595,true,3,1,cctv,5,4,3.4,14,good,concrete,[]
596,true,8,,cctv,0,1,3.3,17,needs_renovation,wood,"[""lounge"", ""conference_room""]"
597,false,5,0,full,2,2,,16,needs_renovation,,"[""storage"", ""conference_room""]"
598,true,0,0,full,5,6,2.8,89,fair,concrete,"[""storage""]"
599,true,3,0,basic,10,4,,11,good,polished_concrete,[]
600,true,0,0,none,0,0,2.6,11,good,,[]
601,true,0,,none,0,3,5.6,3,new,carpet,[]
602,false,30,,basic,7,11,,0,good,concrete,[]
603,true,5,9,cctv,0,15,8.0,145,fair,ceramic,[]
604,true,0,0,none,1,2,3.0,52,good,wood,[]
605,true,9,0,cctv,0,6,7.1,36,new,,"[""cafeteria"", ""parking"", ""kitchen"", ""rooftop""]"
606,false,20,0,cctv,28,11,,17,new,concrete,"[""rooftop"", ""security_booth"", ""gym"", ""cafeteria""]"
607,true,21,0,full,0,3,3.1,4,good,concrete,"[""reception"", ""meeting_rooms"", ""lounge"", ""rooftop""]"
608,true,14,3,basic,0,8,8.9,75,good,carpet,"[""parking"", ""kitchen"", ""security_booth"", ""loading_dock""]"
609,false,1,0,basic,0,3,,24,good,ceramic,[]
610,true,3,,full,5,2,2.5,8,good,ceramic,"[""meeting_rooms"", ""reception"", ""storage"", ""gym""]"
611,false,21,,full,0,1,4.7,1,fair,carpet,"[""conference_room"", ""cafeteria"", ""meeting_rooms"", ""gym""]"
612,true,2,0,cctv,4,2,3.9,1,good,polished_concrete,"[""kitchen""]"
613,false,0,0,cctv,0,0,1.9,19,new,carpet,[]
614,true,0,0,none,2,2,2.9,11,good,ceramic,[]
615,true,10,0,cctv,0,0,2.6,22,new,concrete,[]
616,false,4,0,none,3,10,0.0,3,good,concrete,"[""meeting_rooms""]"
617,true,0,0,cctv,1,2,0.0,0,new,concrete,[]
618,true,26,0,none,3,6,,2,new,wood,[]
619,true,0,0,cctv,0,0,4.8,11,new,,"[""loading_dock"", ""conference_room""]"
620,true,0,0,basic,0,0,4.6,6,good,ceramic,[]
621,false,0,0,basic,1,1,,2,fair,ceramic,[]
622,false,0,0,cctv,0,19,5.9,154,good,concrete,"[""loading_dock"", ""cafeteria""]"
623,true,40,0,basic,3,3,,4,good,polished_concrete,"[""kitchen""]"
624,true,7,0,basic,0,3,0.0,0,good,polished_concrete,[]
625,true,0,0,basic,26,42,10.1,327,good,concrete,"[""lounge"", ""rooftop"", ""parking"", ""gym""]"
626,true,21,0,full,4,1,6.4,5,fair,concrete,[]
627,false,0,0,cctv,3,1,,5,good,concrete,[]
628,true,0,0,cctv,0,5,3.6,123,fair,concrete,"[""cafeteria"", ""lounge"", ""kitchen"", ""rooftop""]"
629,true,0,8,cctv,1,43,,2,good,carpet,"[""lounge"", ""gym""]"
630,true,3,19,none,0,15,4.0,223,good,wood,"[""conference_room""]"
631,true,21,0,full,6,4,,11,fair,wood,"[""loading_dock"", ""security_booth""]"
632,false,39,0,full,0,8,8.3,79,fair,concrete,[]
633,true,0,,cctv,1,18,7.6,184,needs_renovation,polished_concrete,"[""meeting_rooms""]"
634,false,0,0,cctv,0,3,8.7,13,needs_renovation,polished_concrete,[]
635,false,0,0,cctv,0,1,2.8,14,new,polished_concrete,"[""kitchen""]"
636,false,0,5,cctv,0,2,7.6,26,fair,concrete,"[""lounge"", ""gym""]"
637,true,11,4,basic,8,3,3.2,3,good,carpet,"[""loading_dock"", ""meeting_rooms"", ""storage""]"
638,true,1,,none,5,3,3.2,5,good,ceramic,"[""meeting_rooms"", ""kitchen"", ""conference_room""]"
639,true,15,0,basic,0,9,8.9,94,fair,concrete,[]
640,true,0,0,cctv,3,6,0.0,3,good,polished_concrete,"[""security_booth"", ""meeting_rooms"", ""cafeteria""]"
641,true,0,0,none,7,3,,5,needs_renovation,concrete,"[""loading_dock"", ""rooftop""]"
642,false,1,14,cctv,0,8,7.5,62,new,polished_concrete,"[""rooftop"", ""kitchen"", ""meeting_rooms""]"
643,true,0,2,basic,3,1,2.7,16,fair,concrete,"[""rooftop"", ""meeting_rooms"", ""parking"", ""kitchen""]"
644,true,0,0,none,0,56,0.0,1,good,concrete,"[""conference_room"", ""cafeteria"", ""gym""]"
645,true,5,0,basic,0,4,,0,good,ceramic,[]
646,true,39,0,basic,0,3,5.3,8,new,,"[""kitchen""]"
647,false,0,0,none,0,2,3.2,33,good,concrete,[]
648,true,3,0,cctv,13,9,0.0,3,needs_renovation,ceramic,"[""loading_dock""]"
649,true,5,0,full,3,31,6.8,302,good,ceramic,[]
650,true,12,,basic,0,0,,0,fair,,[]
651,false,6,0,cctv,3,26,,234,good,ceramic,"[""security_booth"", ""storage"", ""gym""]"
