inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours
269,66,2411,2025-10-02T11:22:52.000000,web,336,368.0,,27280296.74,336,true,rejected,8.7
270,66,260,2025-10-07T20:22:45.000000,app,237,189.5,,28171127.44,,false,accepted,3.4
271,66,959,2026-01-11T20:54:00.000000,app,205,465.5,,28003206.43,179,false,rejected,2.3
272,66,2844,2026-06-11T16:05:00.000000,web,86,665.2,,21285313.99,,false,scheduled_visit,5.8
273,66,198,2025-09-25T09:02:04.000000,whatsapp,292,406.2,,28171127.44,30,true,scheduled_visit,26.5
274,67,480,2025-12-26T15:05:00.000000,whatsapp,297,425.8,89118.83,,,true,scheduled_visit,1.8
275,67,2158,2025-12-29T18:39:00.000000,app,165,156.5,91322.44,,,true,accepted,
276,67,2441,2026-04-09T13:45:00.000000,whatsapp,170,100.0,104060.95,,297,false,no_response,1.2
277,68,630,2025-10-07T18:45:14.000000,web,142,2002.4,,5570762.79,89,false,accepted,12.0
278,68,2704,2025-10-16T07:54:30.000000,web,258,165.3,,5623080.68,300,true,rejected,
279,68,2190,2025-10-15T15:44:30.000000,app,350,157.4,,6609986.8,229,false,accepted,
280,68,2627,2025-10-09T13:36:33.000000,whatsapp,198,100.0,,6373199.62,199,false,scheduled_visit,2.8
281,68,533,2025-10-04T18:55:09.000000,phone,309,172.0,,5593098.31,323,false,no_response,36.7
282,69,1617,2025-12-21T20:22:13.000000,web,502,1272.4,207766.67,,,false,scheduled_visit,4.5
283,69,1389,2025-12-22T13:16:38.000000,app,188,2501.9,169736.3,,357,false,accepted,3.3
284,69,1082,2025-12-20T13:49:59.000000,phone,306,1534.9,162196.0,,64,false,scheduled_visit,5.8
285,69,1297,2025-12-23T14:24:35.000000,web,259,1233.2,230628.21,,38,false,accepted,2.2
286,70,854,2026-05-18T15:35:00.000000,app,176,301.0,99192.13,,286,false,rejected,20.8
287,70,2977,2026-05-22T07:27:00.000000,app,100,325.0,90525.46,,175,false,scheduled_visit,
288,71,205,2025-11-22T10:33:56.000000,app,161,445.8,77788.16,,43,false,scheduled_visit,7.9
289,71,2693,2025-11-17T17:28:07.000000,app,121,749.5,75743.36,,,true,no_response,3.9
290,71,2708,2025-11-21T16:55:25.000000,app,56,1765.2,70206.5,,3,false,rejected,
291,71,2591,2026-04-17T07:58:00.000000,email,182,1464.0,61983.19,,70,false,accepted,9.3
292,72,2338,2025-12-31T13:09:00.000000,web,268,292.8,7138.15,5232782.25,162,false,accepted,23.8
293,72,738,2026-05-25T17:52:00.000000,app,119,1172.4,6330.4,5062017.96,,false,no_response,7.1
294,72,377,2025-10-06T17:53:13.000000,email,125,4024.7,8458.39,5748480.82,37,true,rejected,3.6
295,72,1073,2025-10-10T12:38:38.000000,app,313,321.8,8094.69,5879569.48,41,false,scheduled_visit,
296,72,1581,2025-10-16T17:28:45.000000,whatsapp,193,178.6,8458.39,5809453.11,71,true,accepted,4.7
297,72,1687,2025-10-16T08:32:30.000000,email,210,150.0,8458.39,5354357.36,,false,no_response,16.8
298,73,352,2026-02-01T19:40:44.000000,email,279,275.5,152682.44,,305,false,no_response,36.0
299,73,1765,2026-01-27T14:42:52.000000,app,180,1115.3,110629.86,,11,true,scheduled_visit,2.9
300,73,1373,2026-01-29T12:08:32.000000,whatsapp,306,482.5,125227.56,,13,false,rejected,4.6
301,73,1275,2026-03-18T11:21:00.000000,whatsapp,136,162.0,119474.63,,178,false,scheduled_visit,6.0
302,73,333,2026-01-30T12:35:34.000000,whatsapp,122,788.0,138017.79,,80,true,scheduled_visit,0.6
303,74,2325,2026-04-10T17:15:37.000000,app,265,239.0,251291.91,,123,false,accepted,3.0
304,75,1591,2025-02-19T20:18:22.000000,email,407,165.7,44175.98,,60,false,scheduled_visit,15.6
305,75,2418,2025-08-28T18:23:00.000000,app,158,131.8,33485.64,,46,false,accepted,9.3
306,75,469,2026-06-10T16:23:00.000000,email,602,215.5,45550.52,,74,false,scheduled_visit,6.3
307,75,2796,2025-02-22T07:04:06.000000,app,277,151.1,36603.33,,,false,scheduled_visit,1.8
308,75,188,2025-02-13T11:32:07.000000,web,244,111.0,43534.16,,98,false,no_response,
309,75,628,2025-12-30T17:30:00.000000,app,168,723.4,40444.67,,,false,rejected,9.9
310,75,44,2026-04-23T09:11:00.000000,app,107,99.6,40576.36,,82,false,no_response,41.6
311,75,2238,2025-11-21T15:39:00.000000,email,128,137.7,37760.76,,218,false,scheduled_visit,20.7
312,76,2954,2025-01-22T08:41:38.000000,web,220,175.0,100071.88,17620777.76,84,false,accepted,17.2
313,76,622,2026-06-01T16:50:00.000000,web,139,2278.2,113768.63,18005570.37,117,false,rejected,
314,76,2494,2025-01-29T11:07:22.000000,email,189,2771.9,113768.63,19273189.53,50,true,accepted,
315,76,2564,2025-01-24T20:54:25.000000,whatsapp,144,5461.8,109955.04,17699622.4,,false,rejected,1.3
316,76,828,2025-01-29T17:28:32.000000,whatsapp,707,418.1,82169.91,18841979.06,90,false,no_response,30.8
317,76,2202,2025-01-21T09:57:15.000000,email,111,100.0,95645.45,18124171.78,32,false,accepted,2.0
318,77,1462,2025-09-30T17:05:05.000000,whatsapp,555,858.0,353575.73,,3,false,accepted,3.3
319,77,2865,2026-06-02T13:22:00.000000,whatsapp,266,549.0,284536.64,,73,false,rejected,
320,77,1486,2025-10-09T13:57:55.000000,web,169,757.0,351227.88,,61,false,scheduled_visit,8.1
321,78,561,2026-05-29T13:23:00.000000,app,83,275.7,,11573572.46,48,true,no_response,5.1
322,78,482,2025-11-16T16:39:35.000000,app,125,235.5,,14589763.92,87,false,scheduled_visit,9.5
323,78,2433,2025-11-16T13:09:27.000000,web,396,20919.7,,13218451.11,326,false,scheduled_visit,22.4
324,78,241,2025-11-18T09:41:23.000000,web,137,902.2,,13148491.43,56,false,accepted,5.7
325,78,2211,2026-03-03T12:59:00.000000,app,60,422.5,,11133103.26,161,true,scheduled_visit,8.2
326,78,2488,2026-05-12T17:11:00.000000,whatsapp,366,312.4,,13645576.64,,false,scheduled_visit,10.0
327,78,2290,2026-03-14T20:17:00.000000,web,326,2632.7,,14589763.92,73,false,accepted,16.6
328,79,2009,2025-09-25T16:59:00.000000,web,211,211.0,146363.81,,,false,accepted,10.2
329,79,2342,2025-06-23T14:43:00.000000,app,335,333.5,108481.59,,40,false,accepted,29.1
330,79,2954,2025-05-19T20:24:20.000000,web,254,175.0,126590.74,,,true,accepted,18.8
331,79,2953,2025-05-19T12:37:14.000000,app,148,232.0,119919.42,,52,false,scheduled_visit,16.4
332,79,767,2026-01-21T20:16:00.000000,web,212,556.6,125002.17,,66,true,scheduled_visit,5.1
333,79,768,2025-05-18T08:22:05.000000,web,61,108.0,154700.34,,62,false,accepted,6.5
334,80,1322,2025-06-14T13:51:00.000000,web,148,188.6,16635.77,,,false,no_response,9.0
335,80,450,2025-06-05T19:33:42.000000,web,261,114.5,18294.76,,25,true,accepted,3.3
336,80,2546,2026-03-15T07:30:00.000000,web,144,1452.0,20097.5,,,false,scheduled_visit,12.6
337,81,2993,2026-02-21T14:17:00.000000,email,403,121.5,,9911345.73,,false,no_response,3.0
338,81,874,2025-03-20T15:32:54.000000,app,328,160.5,,12300526.3,330,false,no_response,0.5
339,82,1014,2026-03-28T09:01:01.000000,whatsapp,123,1418.7,,33932832.39,352,true,rejected,65.8
340,82,2080,2026-03-30T19:03:11.000000,app,710,150.0,,30123995.08,262,true,no_response,21.9
341,82,1925,2026-04-21T16:49:00.000000,app,223,414.5,,32799876.54,243,false,accepted,2.8
342,82,1337,2026-03-30T11:46:16.000000,whatsapp,294,381.2,,29982329.48,6,true,accepted,7.0
343,82,323,2026-03-26T13:57:38.000000,email,546,237.0,,38170514.89,,false,accepted,12.8
344,82,879,2026-03-25T14:51:18.000000,email,255,2065.6,,33811963.25,,false,scheduled_visit,2.9
345,83,2748,2025-10-21T18:58:41.000000,app,267,125.0,,14180630.02,176,true,accepted,
346,83,2274,2026-03-19T09:02:00.000000,phone,117,603.4,,12871490.86,92,false,accepted,16.2
347,84,1702,2026-02-24T17:41:43.000000,email,324,350.2,347698.53,,,false,scheduled_visit,32.0
348,84,1179,2026-03-05T15:27:10.000000,phone,111,301.5,283967.81,,186,false,accepted,9.4
349,84,1080,2026-03-04T14:14:20.000000,email,180,359.6,342677.24,,,false,accepted,
350,85,213,2025-09-13T20:32:25.000000,app,240,137.5,47147.39,8751688.05,66,true,scheduled_visit,
351,85,679,2025-09-13T18:48:40.000000,app,179,389.2,48025.33,8117249.77,93,false,accepted,6.6
352,85,2772,2025-09-06T20:45:39.000000,app,148,1482.5,48196.99,7429706.63,71,false,scheduled_visit,8.8
353,85,1917,2026-06-07T14:00:00.000000,app,86,106.2,46641.7,6958113.89,290,true,accepted,6.9
354,85,230,2026-01-01T18:38:00.000000,web,122,150.0,47812.18,9583241.6,,true,accepted,5.5
355,85,871,2025-09-12T18:06:25.000000,web,241,155.3,36420.18,8537794.93,164,true,accepted,1.9
356,86,2749,2025-05-04T16:22:15.000000,web,183,1404.3,,23580548.5,85,true,rejected,46.4
357,87,2069,2025-09-07T11:32:39.000000,web,166,1974.3,23446.18,3083053.6,31,false,accepted,13.6
358,87,178,2026-04-29T14:20:00.000000,app,215,389.8,29124.16,3064442.96,178,true,accepted,14.6
359,87,1930,2025-09-07T14:56:30.000000,whatsapp,359,1513.5,27881.17,3086628.81,18,false,rejected,1.1
360,87,2673,2025-09-06T14:17:38.000000,whatsapp,183,429.1,28213.75,4196219.1,3,false,accepted,32.7
361,87,1234,2026-01-06T11:23:00.000000,web,271,1053.8,27764.25,3946035.43,359,false,accepted,
362,88,1725,2025-01-24T16:25:40.000000,whatsapp,121,100.0,301860.9,,71,false,no_response,
363,88,1757,2025-06-30T09:10:00.000000,app,215,1144.6,309367.13,,42,true,accepted,
364,88,1704,2026-02-05T20:07:00.000000,app,215,1043.9,346710.77,,,true,rejected,24.1
365,88,2850,2025-08-17T15:41:00.000000,phone,123,638.0,338682.45,,,false,accepted,34.2
366,88,2886,2026-05-10T08:13:00.000000,web,386,2414.2,392428.63,,318,false,accepted,23.1
367,88,480,2025-12-26T09:22:00.000000,whatsapp,212,1314.9,392428.63,,112,false,rejected,10.4
368,89,2959,2025-07-28T11:24:27.000000,app,136,319.5,46022.16,,,false,no_response,5.3
369,89,1956,2026-04-29T09:48:00.000000,web,191,181.1,39969.26,,74,false,scheduled_visit,77.2
370,89,662,2025-08-26T18:58:00.000000,web,131,1780.9,44988.1,,21,false,accepted,
371,89,1506,2025-10-12T07:20:00.000000,app,300,1334.7,46022.16,,,false,accepted,1.1
372,89,1923,2025-07-31T17:25:19.000000,app,85,1175.7,38261.71,,,false,no_response,30.2
373,90,2923,2026-03-12T13:30:00.000000,whatsapp,218,693.2,233769.29,,16,false,scheduled_visit,
374,91,2707,2025-11-17T13:20:00.000000,whatsapp,197,715.6,,41093901.89,7,false,accepted,21.9
375,91,752,2025-06-23T07:53:29.000000,whatsapp,109,386.5,,41093901.89,1,false,accepted,1.3
376,91,1566,2025-07-01T09:06:07.000000,app,147,721.5,,41093901.89,,true,no_response,7.7
377,92,1872,2026-06-24T07:48:49.000000,app,217,100.0,,8530786.38,,false,accepted,8.5
378,92,2349,2026-06-16T10:31:34.000000,email,294,178.4,,7454143.64,160,false,no_response,10.2
379,92,1424,2026-06-17T10:37:08.000000,email,388,295.3,,8984221.5,,true,accepted,53.8
380,92,458,2026-06-18T18:57:32.000000,web,176,188.2,,8984221.5,128,false,scheduled_visit,19.4
381,92,336,2026-06-15T16:24:28.000000,web,98,2478.5,,7810908.69,319,true,accepted,26.4
382,92,2000,2026-06-16T20:48:22.000000,whatsapp,413,369.1,,6970509.51,,false,accepted,2.9
383,93,1290,2026-01-23T09:48:00.000000,email,158,210.7,36369.81,,,false,scheduled_visit,1.8
384,94,509,2026-02-16T17:32:00.000000,whatsapp,202,249.0,80569.66,,64,false,rejected,4.7
385,94,477,2025-10-27T16:12:00.000000,email,522,272.5,64352.85,,3,false,no_response,36.1
386,94,2199,2025-05-27T10:39:14.000000,whatsapp,143,273.4,80348.22,,99,false,accepted,6.8
387,94,2205,2026-01-22T07:53:00.000000,web,243,147.0,81838.52,,147,false,no_response,0.5
388,94,1177,2026-01-29T07:49:00.000000,whatsapp,217,156.0,81838.52,,,false,accepted,14.1
389,95,374,2025-11-27T10:50:35.000000,web,299,271.5,69980.08,,87,false,accepted,14.8
390,95,995,2026-05-06T16:31:00.000000,web,337,173.0,83659.26,,,false,no_response,19.6
391,95,670,2025-11-20T07:58:24.000000,app,111,18016.7,76858.98,,,false,accepted,
392,95,2742,2025-11-26T10:46:21.000000,app,297,237.1,79478.23,,201,false,rejected,13.7
393,95,1117,2025-11-21T14:55:18.000000,web,347,214.9,73539.65,,93,false,accepted,1.8
394,95,919,2025-12-24T10:30:00.000000,app,207,794.3,66758.74,,19,false,no_response,3.6
395,95,1153,2026-06-15T19:41:00.000000,web,394,306.2,83659.26,,271,false,accepted,28.1
396,95,1204,2026-03-29T18:51:00.000000,web,69,5409.4,80711.21,,40,true,no_response,9.0
397,96,148,2025-11-01T09:30:00.000000,web,229,1743.7,6012.52,,,false,no_response,
398,96,2206,2026-04-06T15:44:00.000000,web,267,3642.9,6299.37,,190,false,scheduled_visit,8.1
399,96,877,2025-06-16T15:20:45.000000,app,183,12765.8,6708.92,,87,true,scheduled_visit,
400,96,1424,2026-04-04T18:12:00.000000,app,304,295.3,6878.84,,33,false,accepted,17.1
401,96,2520,2026-01-06T15:10:00.000000,web,124,1093.3,5987.61,,46,false,accepted,
402,96,2434,2025-07-03T16:18:00.000000,app,367,829.9,7727.61,,198,true,rejected,6.4
403,96,2870,2025-09-01T16:20:00.000000,web,157,4098.5,7922.93,,60,false,rejected,35.9
404,97,2309,2026-05-15T13:17:04.000000,app,201,680.9,139958.47,33525638.36,71,true,rejected,3.9
405,97,1800,2026-05-24T11:53:28.000000,email,368,217.5,134939.01,33525638.36,22,false,no_response,48.1
406,98,457,2025-09-02T09:52:00.000000,app,190,164.0,81364.88,,192,false,rejected,3.9
407,98,511,2025-07-21T10:32:00.000000,email,408,257.6,61710.39,,,true,scheduled_visit,16.6
408,98,2754,2025-08-11T19:40:00.000000,phone,360,200.5,63164.99,,48,false,scheduled_visit,13.3
409,98,1502,2025-02-26T09:32:00.000000,phone,76,227.1,73604.72,,13,false,accepted,10.5
410,98,1766,2025-02-24T10:01:34.000000,web,204,216.5,66867.17,,,true,scheduled_visit,27.5
411,98,464,2025-07-08T16:59:00.000000,whatsapp,209,261.9,81364.88,,28,false,scheduled_visit,15.9
412,98,154,2025-02-23T08:54:21.000000,web,247,235.0,73387.24,,50,false,rejected,0.6
413,99,993,2025-09-30T12:13:00.000000,web,147,1508.2,87780.74,,75,false,accepted,
414,100,2995,2025-10-18T09:32:00.000000,whatsapp,118,799.0,89367.28,,157,true,accepted,12.5
415,100,2693,2025-07-01T13:38:24.000000,whatsapp,361,749.5,79167.8,,43,false,rejected,4.3
416,100,2945,2025-10-12T13:51:00.000000,phone,188,732.5,85844.76,,63,false,accepted,26.0
417,100,1918,2026-03-23T18:52:00.000000,web,288,990.6,101802.45,,37,false,rejected,8.6
418,100,693,2025-06-30T18:16:36.000000,app,166,1133.5,94360.73,,,true,rejected,5.3
419,100,1691,2025-08-19T19:53:00.000000,web,116,863.8,94271.33,,,false,accepted,13.8
420,100,1142,2025-07-01T20:46:26.000000,whatsapp,254,2449.9,81278.88,,64,false,no_response,27.0
421,101,2686,2025-10-26T12:39:00.000000,email,315,560.9,162255.98,,,false,no_response,
422,102,540,2025-02-04T09:10:57.000000,web,125,150.0,78077.02,14863099.63,24,false,rejected,
423,102,460,2025-02-14T12:18:41.000000,app,119,251.0,77965.24,13883326.65,323,false,accepted,16.3
424,102,1791,2025-04-12T14:50:00.000000,web,354,262.1,67913.89,15015323.35,54,true,accepted,5.0
425,102,2166,2026-01-08T18:19:00.000000,app,119,223.0,87457.28,18022214.92,24,false,scheduled_visit,25.2
426,103,1391,2026-02-15T11:23:00.000000,app,497,100.0,288183.34,,,true,no_response,6.6
427,103,1664,2025-07-26T18:18:00.000000,email,145,1166.2,231664.94,,,false,accepted,
428,104,1053,2025-10-22T20:43:00.000000,whatsapp,339,833.5,79684.32,16122280.43,45,true,accepted,1.8
429,104,2979,2025-04-20T08:02:00.000000,web,213,707.3,100773.33,13974156.81,,false,no_response,5.5
430,104,1605,2025-02-01T15:08:16.000000,web,284,530.1,73961.36,14315935.66,,true,accepted,1.3
431,104,1754,2025-02-13T11:45:00.000000,email,343,183.0,83934.42,15994691.02,27,false,no_response,1.7
432,104,2129,2026-05-12T11:04:00.000000,web,175,754.6,77408.15,14082752.44,28,true,accepted,11.3
433,104,1301,2025-05-09T07:14:00.000000,whatsapp,151,643.2,98319.13,14896215.41,7,true,rejected,10.9
434,104,1641,2025-02-13T15:16:00.000000,whatsapp,146,603.7,88210.39,16122280.43,211,false,accepted,3.9
435,105,1531,2026-06-08T08:41:00.000000,web,152,1769.7,,10486374.23,,false,rejected,21.5
436,105,1639,2025-06-04T11:26:28.000000,whatsapp,78,292.5,,10413071.65,,false,no_response,16.5
437,105,313,2025-05-25T14:22:58.000000,web,534,325.0,,10763889.33,,false,no_response,4.3
438,105,1846,2025-08-24T08:23:00.000000,email,356,938.0,,14005825.01,20,true,no_response,24.0
439,106,1670,2026-04-12T07:52:14.000000,app,268,318.5,,15503581.87,264,false,scheduled_visit,1.7
440,106,1803,2026-04-10T19:54:02.000000,app,237,329.3,,13994514.58,149,false,no_response,31.1
441,106,1903,2026-04-13T19:14:44.000000,app,163,2792.8,,16658928.97,,false,accepted,2.5
442,106,1756,2026-04-06T18:18:30.000000,whatsapp,348,288.0,,15289168.66,1,false,accepted,
443,107,787,2025-10-21T14:03:00.000000,app,121,684.3,323798.23,,15,false,no_response,9.6
444,107,2196,2025-09-03T08:06:32.000000,app,181,4373.9,313329.42,,,false,accepted,7.1
445,107,1097,2025-08-29T08:17:25.000000,whatsapp,597,612.0,323798.23,,,false,accepted,
446,107,1822,2025-09-06T10:11:12.000000,whatsapp,176,648.2,323798.23,,220,true,rejected,5.5
447,108,1387,2025-11-05T07:04:00.000000,app,327,1825.9,,15882799.73,82,true,scheduled_visit,4.9
448,108,1767,2026-04-30T17:07:00.000000,web,240,642.0,,20102559.17,,false,rejected,11.4
449,108,2285,2025-05-29T14:56:15.000000,email,148,874.3,,20102559.17,15,false,no_response,10.1
450,108,2140,2025-05-28T18:31:41.000000,app,282,686.0,,19821210.11,207,true,no_response,17.5
451,108,594,2025-06-02T07:19:31.000000,app,190,1088.9,,15132712.26,20,false,accepted,
452,108,1901,2025-06-06T10:23:00.000000,web,401,707.6,,18678929.52,,false,accepted,10.6
453,108,1737,2025-05-28T18:55:40.000000,whatsapp,188,100.0,,17564760.39,59,false,scheduled_visit,3.9
454,109,100,2025-04-23T09:48:00.000000,app,202,197.5,,6796571.73,26,false,no_response,10.2
455,109,300,2025-02-03T12:14:05.000000,app,377,991.5,,5966836.33,,false,accepted,18.0
456,110,1097,2025-06-18T13:11:50.000000,whatsapp,179,163.2,45783.15,,132,true,accepted,20.2
457,110,574,2025-06-24T18:09:55.000000,web,196,217.7,45107.3,,23,false,scheduled_visit,4.4
458,110,186,2026-06-30T15:19:00.000000,web,630,192.3,59579.52,,86,false,accepted,
459,110,2560,2026-05-08T18:38:00.000000,app,310,224.7,57074.64,,291,false,no_response,10.4
460,111,301,2025-05-10T13:33:05.000000,whatsapp,109,556.6,67100.9,13898430.96,,false,accepted,6.3
461,111,1075,2025-05-15T20:50:54.000000,phone,264,1228.5,74006.53,15717908.3,154,false,rejected,
462,111,1742,2026-05-05T14:07:00.000000,app,229,673.0,81333.23,11123264.3,,false,no_response,1.4
463,111,2842,2025-12-12T20:56:00.000000,web,413,693.8,71403.93,15717908.3,309,false,accepted,8.3
464,111,2435,2025-05-13T19:04:06.000000,web,107,3456.6,69069.51,12554451.21,86,false,no_response,7.0
465,111,2546,2026-03-15T17:18:00.000000,web,124,1452.0,69796.97,15717908.3,9,false,no_response,0.6
466,111,159,2025-05-11T13:52:10.000000,app,240,733.2,73193.9,15704703.26,176,false,no_response,
467,111,1688,2025-10-09T10:15:00.000000,email,118,597.1,79555.6,12688950.21,272,false,no_response,4.0
468,112,2696,2026-06-24T12:36:00.000000,web,170,2415.4,43428.29,,268,false,accepted,4.3
469,113,2658,2026-05-30T08:33:43.000000,whatsapp,549,573.3,40714.46,,,true,rejected,
470,114,2475,2026-05-08T10:02:00.000000,web,191,1656.1,68271.79,,240,false,accepted,3.9
471,114,1405,2025-01-28T17:19:09.000000,whatsapp,243,1356.8,80559.4,,43,true,accepted,0.5
472,115,177,2025-09-07T20:20:43.000000,whatsapp,163,9519.1,,13249483.24,,false,rejected,5.6
473,115,1630,2025-09-17T20:01:02.000000,app,560,11186.3,,14257495.92,,false,accepted,0.5
474,115,2762,2025-09-10T16:33:05.000000,email,143,1167.5,,14257495.92,,false,accepted,12.7
475,115,965,2025-09-19T11:55:00.000000,web,154,2093.7,,10859765.82,33,false,rejected,0.6
476,115,210,2025-09-10T14:44:47.000000,whatsapp,323,3074.1,,13822756.83,,false,scheduled_visit,13.5
477,116,1148,2025-10-29T13:18:00.000000,whatsapp,157,140.3,49047.9,,,false,accepted,19.8
478,116,1587,2026-05-07T19:19:00.000000,phone,103,209.5,63665.2,,319,false,scheduled_visit,21.4
479,116,1725,2025-09-23T11:32:40.000000,app,232,100.0,54325.8,,65,true,scheduled_visit,4.3
480,116,332,2026-06-26T20:46:00.000000,email,348,540.4,63665.2,,87,false,accepted,
481,116,649,2025-09-12T14:00:10.000000,whatsapp,334,4473.8,51435.12,,,false,rejected,8.4
482,117,2313,2025-10-30T20:20:00.000000,web,105,1866.1,47823.24,,11,false,no_response,7.9
483,117,1605,2025-01-31T09:06:29.000000,email,210,496.6,51805.15,,,false,no_response,36.0
484,117,983,2025-02-17T20:40:00.000000,web,195,7315.1,60044.0,,95,false,accepted,
485,117,788,2025-04-02T19:55:00.000000,app,229,982.1,60044.0,,,false,no_response,
486,117,127,2025-09-19T16:03:00.000000,web,335,362.1,45863.17,,46,false,rejected,2.6
487,118,2049,2025-05-30T18:21:01.000000,app,351,804.7,38532.32,,328,false,no_response,31.9
488,118,2882,2026-02-22T09:55:00.000000,whatsapp,227,1359.3,27061.91,,38,false,rejected,17.4
489,119,740,2026-02-15T08:40:00.000000,phone,274,334.6,138837.49,,77,false,accepted,0.8
490,119,2923,2026-03-12T07:31:00.000000,app,89,430.8,178631.0,,124,false,scheduled_visit,7.4
491,119,1499,2025-07-27T19:48:00.000000,email,252,193.5,127789.86,,76,true,rejected,35.4
492,119,2165,2025-01-28T12:49:00.000000,email,327,294.5,176202.84,,22,true,accepted,10.6
493,119,1233,2026-04-28T14:03:00.000000,web,300,192.0,126822.96,,72,false,accepted,3.8
494,120,2165,2026-02-04T14:18:43.000000,web,202,294.5,690700.04,,,false,accepted,
495,120,1450,2026-02-05T07:41:11.000000,web,160,571.5,619210.27,,254,false,accepted,49.4
