spot_id,broker_id,sector_name,type_name,state,municipality,settlement,corridor,region,lat,lon,title,description,area_sqm,price_sqm_mxn_rent,price_sqm_mxn_sale,price_total_mxn_rent,price_total_mxn_sale,maintenance_cost_mxn,modality,days_on_market,total_inquiries,total_views,is_active,created_at
83,129,Industrial,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.6723,-103.377843,"Single Industrial en americana-chapultepec, Guadalajara",Excelente ubicación con acceso a vías principales. Perfecto para negocio en crecimiento. Fácil acceso a transporte público y avenidas principales.,340.5,96.46,20561.01,32844.63,7001023.9,1942.13,both,24,0,0,true,2025-03-19T00:00:00.000000
84,253,Office,Subspace,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.707266,-103.410116,"Office compartido en andares-puerta-hierro, Zapopan",Recién remodelado con acabados modernos. Espacio versátil adaptable a diferentes giros. Espacio listo para ocupar con acabados de primera.,166.7,,62140.91,,10358889.7,,sale,39,4,115,true,2025-01-05T00:00:00.000000
85,278,Land,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.15385,-100.965505,Single de 3370 m² en lomas-carranza,Recién remodelado con acabados modernos.,3370.4,,5089.34,,17153111.54,,sale,81,1,26,true,2025-06-10T00:00:00.000000
86,295,Office,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.254406,-99.619479,"Single Office en metepec-toluca, Toluca",Fácil acceso a transporte público y avenidas principales. Perfecto para negocio en crecimiento.,87.3,,59631.38,,5205819.47,,sale,100,7,184,true,2026-01-18T00:00:00.000000
87,14,Industrial,Subspace,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.421497,-99.158911,"Subspace 3658 m², roma-condesa",Seguridad 24/7 y control de acceso.,3658.3,,21984.64,,80426408.51,,sale,138,4,51,true,2025-06-01T00:00:00.000000
88,234,Retail,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.958936,-89.603314,"Single Retail en paseo-montejo, Mérida",Zona de alta plusvalía y demanda comercial. Excelente ubicación con acceso a vías principales.,150.4,,25907.26,,3896451.9,,sale,1,2,58,true,2025-09-02T00:00:00.000000
89,19,Industrial,Subspace,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.629588,-106.099574,"Subspace 1328 m², centro-chihuahua",Zona de alta plusvalía y demanda comercial. Recién remodelado con acabados modernos. Ideal para oficinas corporativas o centro de distribución.,1328.1,249.75,,331692.97,,20192.86,rent,95,3,49,false,2026-04-09T00:00:00.000000
90,4,Office,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.670228,-100.295309,Single de 1065 m² en macroplaza,Ideal para oficinas corporativas o centro de distribución. Fácil acceso a transporte público y avenidas principales. Zona de alta plusvalía y demanda comercial.,1065.2,,74169.76,,79005628.35,,sale,4,1,13,false,2025-11-26T00:00:00.000000
91,259,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.634775,-106.089116,Single de 1221 m² en centro-chihuahua,Cuenta con todos los servicios y estacionamiento. Ideal para oficinas corporativas o centro de distribución. Ubicación estratégica cerca de centros comerciales.,1221.5,203.68,33331.37,248795.12,40714268.46,21137.2,both,11,1,25,true,2025-03-23T00:00:00.000000
92,45,Office,Subspace,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.161001,-100.96941,"Office compartido en lomas-carranza, San Luis Potosí",Recién remodelado con acabados modernos.,2267.7,462.96,77257.57,1049854.39,175196991.49,57931.0,both,10,3,31,true,2025-06-02T00:00:00.000000
93,256,Industrial,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.984801,-89.618823,"Industrial Single - paseo-montejo, Mérida",Cuenta con todos los servicios y estacionamiento. Amplio espacio con buena iluminación natural. Ideal para oficinas corporativas o centro de distribución.,5973.9,124.98,,746618.02,,37962.31,rent,21,4,87,true,2025-04-27T00:00:00.000000
94,156,Industrial,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.396618,-99.175797,"Industrial Single - del-valle-narvarte, Benito Juárez",Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial.,2733.6,344.04,56711.6,940467.74,155026829.76,114623.6,both,10,9,212,true,2026-06-09T00:00:00.000000
95,300,Retail,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.977874,-89.627674,"Single Retail en paseo-montejo, Mérida",Excelente ubicación con acceso a vías principales.,20.0,510.66,,10213.2,,1027.94,rent,149,11,163,true,2026-05-11T00:00:00.000000
96,264,Industrial,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.51521,-117.037899,"Industrial Single - zona-rio-aguacaliente, Tijuana",Recién remodelado con acabados modernos.,641.9,94.0,,60338.6,,5547.34,rent,34,2,42,true,2025-09-18T00:00:00.000000
97,204,Industrial,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.677048,-100.298763,"Single Industrial en macroplaza, Monterrey",Ubicación estratégica cerca de centros comerciales. Excelente ubicación con acceso a vías principales. Recién remodelado con acabados modernos.,3479.3,149.55,28671.52,520329.32,99756819.54,33499.76,both,212,4,83,true,2024-09-27T00:00:00.000000
98,25,Office,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.505528,-117.046935,"Single Office en zona-rio-aguacaliente, Tijuana",Excelente ubicación con acceso a vías principales.,138.5,313.6,,43433.6,,3358.29,rent,134,6,135,true,2025-11-01T00:00:00.000000
99,184,Office,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.138248,-100.971265,Single de 69 m² en lomas-carranza,Espacio listo para ocupar con acabados de primera. Fácil acceso a transporte público y avenidas principales. Ideal para oficinas corporativas o centro de distribución.,69.8,448.44,,31301.11,,4030.64,rent,42,5,134,true,2026-03-01T00:00:00.000000
100,2,Office,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.064692,-110.950983,"Single Office en centenario-colosio, Hermosillo",Seguridad 24/7 y control de acceso.,386.3,294.0,51652.24,113572.2,19953260.31,11183.64,both,51,5,75,true,2025-04-23T00:00:00.000000
101,91,Office,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.36573,-99.164101,"Office Single - del-valle-narvarte, Benito Juárez",Excelente ubicación con acceso a vías principales. Perfecto para negocio en crecimiento. Espacio listo para ocupar con acabados de primera.,183.3,455.96,,83577.47,,12392.23,rent,154,8,188,false,2024-01-21T00:00:00.000000
102,154,Land,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.506066,-99.266016,Single de 1164 m² en lomas-verdes-satelite,Fácil acceso a transporte público y avenidas principales.,1164.6,,9745.38,,11349469.55,,sale,664,10,291,true,2025-08-23T00:00:00.000000
103,211,Office,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.64977,-106.076065,"Office Single - centro-chihuahua, Chihuahua",Espacio listo para ocupar con acabados de primera. Seguridad 24/7 y control de acceso. Fácil acceso a transporte público y avenidas principales.,113.3,,56229.86,,6370843.14,,sale,187,12,178,true,2026-05-11T00:00:00.000000
104,169,Office,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.974361,-89.617595,"Office Single - paseo-montejo, Mérida",Espacio listo para ocupar con acabados de primera.,138.9,,49966.87,,6940398.24,,sale,93,10,188,true,2024-03-29T00:00:00.000000
105,212,Office,Subspace,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.651446,-100.344513,"Subspace 429 m², vasconcelos-calzada",Fácil acceso a transporte público y avenidas principales.,429.4,,49953.46,,21450015.72,,sale,6,4,116,true,2024-01-09T00:00:00.000000
106,106,Office,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.387241,-99.171632,Single de 189 m² en del-valle-narvarte,Cuenta con todos los servicios y estacionamiento.,189.8,429.46,,81511.51,,4860.89,rent,76,7,167,true,2024-05-04T00:00:00.000000
107,23,Office,Subspace,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.03724,-98.236139,"Subspace en Office - angelopolis-lomas, Puebla",Ideal para oficinas corporativas o centro de distribución. Amplio espacio con buena iluminación natural.,200.3,194.96,40888.73,39050.49,8190012.62,2059.04,both,109,12,212,true,2025-07-08T00:00:00.000000
108,295,Industrial,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.386971,-99.169636,"Single Industrial en del-valle-narvarte, Benito Juárez",Ideal para oficinas corporativas o centro de distribución.,9183.7,94.0,,863267.8,,116600.08,rent,116,3,76,true,2025-01-08T00:00:00.000000
109,169,Retail,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.262004,-99.599433,"Retail Single - metepec-toluca, Toluca",Seguridad 24/7 y control de acceso. Recién remodelado con acabados modernos. Zona de alta plusvalía y demanda comercial.,20.0,,49043.62,,980872.4,,sale,8,2,26,true,2026-05-14T00:00:00.000000
110,6,Industrial,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.428001,-99.203565,Single de 18961 m² en polanco,Zona de alta plusvalía y demanda comercial.,18961.0,228.5,,4332588.5,,571498.02,rent,36,6,125,false,2025-07-26T00:00:00.000000
111,147,Industrial,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.507762,-117.038441,"Single Industrial en zona-rio-aguacaliente, Tijuana",Zona de alta plusvalía y demanda comercial.,494.9,126.99,,62847.35,,4994.59,rent,2,4,68,true,2025-09-23T00:00:00.000000
112,106,Office,Subspace,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.723863,-100.468308,"Office compartido en juriquilla-juncos, Querétaro",Espacio versátil adaptable a diferentes giros. Zona de alta plusvalía y demanda comercial. Espacio listo para ocupar con acabados de primera.,30.0,491.17,,14735.1,,1271.21,rent,34,3,81,true,2024-02-11T00:00:00.000000
113,186,Retail,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.122039,-101.678946,Single de 64 m² en centro-leon,Fácil acceso a transporte público y avenidas principales. Cuenta con todos los servicios y estacionamiento.,64.6,,38228.51,,2469561.75,,sale,57,8,220,true,2024-08-20T00:00:00.000000
114,88,Industrial,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.428551,-99.19337,"Industrial compartido en polanco, Miguel Hidalgo",Seguridad 24/7 y control de acceso. Perfecto para negocio en crecimiento. Cuenta con todos los servicios y estacionamiento.,1188.8,,15022.2,,17858391.36,,sale,99,5,73,true,2026-06-02T00:00:00.000000
115,40,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.634525,-106.088001,"Single Industrial en centro-chihuahua, Chihuahua",Recién remodelado con acabados modernos.,21511.1,125.38,,2697061.72,,364413.95,rent,71,3,89,true,2024-03-13T00:00:00.000000
116,122,Office,Subspace,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.721643,-100.443902,"Office compartido en juriquilla-juncos, Querétaro",Seguridad 24/7 y control de acceso. Fácil acceso a transporte público y avenidas principales.,51.2,300.46,58829.34,15383.55,3012062.21,962.78,both,63,3,84,true,2024-10-03T00:00:00.000000
117,33,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.420439,-99.161663,"Industrial Single - roma-condesa, Cuauhtémoc",Cuenta con todos los servicios y estacionamiento. Perfecto para negocio en crecimiento.,1136.8,,22755.53,,25868486.5,,sale,118,2,47,true,2025-08-09T00:00:00.000000
118,95,Land,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.073435,-110.957419,"Land Single - centenario-colosio, Hermosillo",Seguridad 24/7 y control de acceso. Excelente ubicación con acceso a vías principales. Espacio versátil adaptable a diferentes giros.,3932.9,74.23,12167.66,291939.17,47854190.01,24385.04,both,131,3,70,false,2025-10-13T00:00:00.000000
119,74,Industrial,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.521964,-117.062907,"Industrial Single - zona-rio-aguacaliente, Tijuana",Espacio listo para ocupar con acabados de primera.,15446.7,,43786.53,,676357392.95,,sale,20,2,52,true,2025-11-12T00:00:00.000000
120,278,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.138853,-100.993649,"Single Industrial en lomas-carranza, San Luis Potosí",Zona de alta plusvalía y demanda comercial. Seguridad 24/7 y control de acceso. Ideal para oficinas corporativas o centro de distribución.,9268.6,125.53,,1163487.36,,100346.64,rent,3,5,85,true,2026-03-19T00:00:00.000000
121,6,Office,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.502656,-99.27262,"Single Office en lomas-verdes-satelite, Naucalpan de Juárez",Espacio listo para ocupar con acabados de primera. Ubicación estratégica cerca de centros comerciales.,255.3,,59921.8,,15298035.54,,sale,106,7,207,true,2025-05-18T00:00:00.000000
122,46,Office,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.522125,-117.048884,"Single Office en zona-rio-aguacaliente, Tijuana",Zona de alta plusvalía y demanda comercial.,33.9,300.62,,10191.02,,578.43,rent,59,4,88,true,2025-02-28T00:00:00.000000
123,205,Industrial,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.066669,-110.962907,"Single Industrial en centenario-colosio, Hermosillo",Fácil acceso a transporte público y avenidas principales. Seguridad 24/7 y control de acceso. Zona de alta plusvalía y demanda comercial.,362.6,175.66,,63694.32,,8313.95,rent,12,6,143,true,2025-12-09T00:00:00.000000
124,166,Retail,Subspace,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.592621,-100.38498,"Subspace en Retail - centro-queretaro, Querétaro",Recién remodelado con acabados modernos. Perfecto para negocio en crecimiento. Ideal para oficinas corporativas o centro de distribución.,24.7,257.52,43047.07,6360.74,1063262.63,666.79,both,3,1,27,true,2024-07-04T00:00:00.000000
125,151,Land,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.713223,-100.441451,Single de 361 m² en juriquilla-juncos,Espacio listo para ocupar con acabados de primera. Perfecto para negocio en crecimiento. Espacio versátil adaptable a diferentes giros.,361.8,42.54,6243.59,15390.97,2258930.86,1473.05,both,128,3,89,true,2025-11-11T00:00:00.000000
126,234,Retail,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.583288,-100.383338,"Single Retail en centro-queretaro, Querétaro",Seguridad 24/7 y control de acceso.,20.0,,55793.07,,1115861.4,,sale,27,5,103,true,2025-11-18T00:00:00.000000
127,103,Industrial,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.972252,-89.625093,Single de 299 m² en paseo-montejo,Amplio espacio con buena iluminación natural.,299.9,94.0,,28190.6,,3045.96,rent,72,6,77,true,2025-09-19T00:00:00.000000
128,287,Industrial,Subspace,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.681426,-100.320836,"Industrial compartido en macroplaza, Monterrey",Ubicación estratégica cerca de centros comerciales.,3964.3,123.3,,488798.19,,35494.93,rent,6,7,142,true,2025-09-20T00:00:00.000000
129,244,Retail,Subspace,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.253195,-99.590719,"Retail compartido en metepec-toluca, Toluca",Espacio listo para ocupar con acabados de primera.,20.0,,27177.49,,543549.8,,sale,1,6,85,true,2024-05-04T00:00:00.000000
130,49,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.15678,-100.989472,"Industrial Single - lomas-carranza, San Luis Potosí",Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales.,7969.6,144.01,,1147702.1,,128178.88,rent,14,2,21,true,2026-02-01T00:00:00.000000
131,60,Industrial,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.571116,-100.39384,"Single Industrial en centro-queretaro, Querétaro",Perfecto para negocio en crecimiento.,3047.7,252.7,41881.38,770153.79,127641881.83,103166.34,both,30,5,93,true,2025-07-03T00:00:00.000000
132,137,Office,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.502225,-99.257252,"Office Single - lomas-verdes-satelite, Naucalpan de Juárez",Espacio listo para ocupar con acabados de primera. Excelente ubicación con acceso a vías principales. Cuenta con todos los servicios y estacionamiento.,179.5,260.86,,46824.37,,6956.87,rent,44,1,16,true,2026-04-16T00:00:00.000000
133,271,Retail,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.672055,-103.379569,Single de 238 m² en americana-chapultepec,Ideal para oficinas corporativas o centro de distribución.,238.1,191.98,,45710.44,,6002.74,rent,92,3,76,true,2024-09-24T00:00:00.000000
134,272,Industrial,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.988645,-89.601423,"Industrial Single - paseo-montejo, Mérida",Recién remodelado con acabados modernos. Perfecto para negocio en crecimiento.,1627.9,,21815.59,,35513598.96,,sale,21,1,21,true,2026-01-29T00:00:00.000000
135,186,Office,Subspace,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.634975,-106.091305,"Subspace en Office - centro-chihuahua, Chihuahua",Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales. Cuenta con todos los servicios y estacionamiento.,212.6,231.26,40431.73,49165.88,8595785.8,4413.66,both,206,8,178,true,2025-04-26T00:00:00.000000
